distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,21,22,0.07766374200582504,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0022_2023-11-18_X_surface_370_roi_x490_norm.png
2,341,342,0.08795467764139175,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0342_2024-10-03_X_surface_370_roi_x490_norm.png
3,340,341,0.10236909240484238,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0341_2024-10-02_X_surface_370_roi_x490_norm.png
4,342,343,0.10315326601266861,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0343_2024-10-04_X_surface_370_roi_x490_norm.png
5,343,344,0.10535819828510284,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0344_2024-10-05_X_surface_370_roi_x490_norm.png
6,335,336,0.11233986169099808,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0336_2024-09-27_X_surface_370_roi_x490_norm.png
7,339,340,0.11290792375802994,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0340_2024-10-01_X_surface_370_roi_x490_norm.png
8,334,335,0.13006892800331116,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0335_2024-09-26_X_surface_370_roi_x490_norm.png
9,333,334,0.13388314843177795,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0334_2024-09-25_X_surface_370_roi_x490_norm.png
10,275,276,0.16628749668598175,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0276_2024-07-29_X_surface_370_roi_x490_norm.png
11,22,23,0.17255711555480957,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0023_2023-11-19_X_surface_370_roi_x490_norm.png
12,20,21,0.18767580389976501,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0021_2023-11-17_X_surface_370_roi_x490_norm.png
13,350,351,0.19131657481193542,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0351_2024-10-12_X_surface_370_roi_x490_norm.png
14,338,339,0.2136913537979126,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0339_2024-09-30_X_surface_370_roi_x490_norm.png
15,330,331,0.2181151956319809,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0331_2024-09-22_X_surface_370_roi_x490_norm.png
16,337,338,0.22135554254055023,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0338_2024-09-29_X_surface_370_roi_x490_norm.png
17,332,333,0.22341926395893097,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0333_2024-09-24_X_surface_370_roi_x490_norm.png
18,271,272,0.2321779727935791,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0272_2024-07-25_X_surface_370_roi_x490_norm.png
19,329,330,0.23372596502304077,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0330_2024-09-21_X_surface_370_roi_x490_norm.png
20,263,264,0.24471786618232727,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0264_2024-07-17_X_surface_370_roi_x490_norm.png
21,13,14,0.2468300312757492,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0014_2023-11-10_X_surface_370_roi_x490_norm.png
22,274,275,0.24895544350147247,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0275_2024-07-28_X_surface_370_roi_x490_norm.png
23,226,227,0.253826379776001,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0227_2024-06-10_X_surface_370_roi_x490_norm.png
24,349,350,0.25478386878967285,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0350_2024-10-11_X_surface_370_roi_x490_norm.png
25,23,24,0.25779902935028076,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0024_2023-11-20_X_surface_370_roi_x490_norm.png
26,364,365,0.258130818605423,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0365_2024-10-26_X_surface_370_roi_x490_norm.png
27,260,261,0.2589259743690491,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0261_2024-07-14_X_surface_370_roi_x490_norm.png
28,16,17,0.26358762383461,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0017_2023-11-13_X_surface_370_roi_x490_norm.png
29,336,337,0.2650656998157501,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0337_2024-09-28_X_surface_370_roi_x490_norm.png
30,17,18,0.2653229534626007,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0018_2023-11-14_X_surface_370_roi_x490_norm.png
31,365,366,0.27701327204704285,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0366_2024-10-27_X_surface_370_roi_x490_norm.png
32,14,15,0.2794117033481598,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0015_2023-11-11_X_surface_370_roi_x490_norm.png
33,331,332,0.280542254447937,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0332_2024-09-23_X_surface_370_roi_x490_norm.png
34,18,19,0.28175243735313416,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0019_2023-11-15_X_surface_370_roi_x490_norm.png
35,348,349,0.2846895456314087,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0349_2024-10-10_X_surface_370_roi_x490_norm.png
36,328,329,0.2876834571361542,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0329_2024-09-20_X_surface_370_roi_x490_norm.png
37,15,16,0.29540157318115234,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0016_2023-11-12_X_surface_370_roi_x490_norm.png
38,12,13,0.2968454957008362,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0013_2023-11-09_X_surface_370_roi_x490_norm.png
39,19,20,0.3003591001033783,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0020_2023-11-16_X_surface_370_roi_x490_norm.png
40,344,345,0.30096930265426636,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0345_2024-10-06_X_surface_370_roi_x490_norm.png
41,289,290,0.30106765031814575,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0290_2024-08-12_X_surface_370_roi_x490_norm.png
42,288,289,0.30455777049064636,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0289_2024-08-11_X_surface_370_roi_x490_norm.png
43,11,12,0.3156924247741699,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0012_2023-11-08_X_surface_370_roi_x490_norm.png
44,264,265,0.31736624240875244,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0265_2024-07-18_X_surface_370_roi_x490_norm.png
45,256,257,0.3191870152950287,results/fossum_roi_x490_step00_dataset_20260509_232915/normalized_pngs/0257_2024-07-10_X_surface_370_roi_x490_norm.png
