distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,2,3,0.07384376227855682,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z003.png
2,40,41,0.07454320788383484,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z041.png
3,1,2,0.07623379677534103,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z002.png
4,126,127,0.08654619753360748,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z127.png
5,23,24,0.09279924631118774,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z024.png
6,17,18,0.09754239767789841,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z018.png
7,22,23,0.09946199506521225,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
8,14,15,0.0999939888715744,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z015.png
9,0,1,0.10284914821386337,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
10,112,113,0.10483331978321075,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z113.png
11,15,16,0.11106613278388977,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z016.png
12,21,22,0.1184900775551796,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
13,39,40,0.12001794576644897,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z040.png
14,13,14,0.12137793749570847,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
15,3,4,0.12449219822883606,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
16,41,42,0.12831291556358337,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z042.png
17,125,126,0.12845902144908905,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z126.png
18,24,25,0.13345278799533844,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
19,52,53,0.13466523587703705,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
20,107,108,0.134711354970932,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
21,26,27,0.14158140122890472,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
22,25,26,0.14160199463367462,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
23,47,48,0.14182549715042114,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z048.png
24,38,39,0.14301206171512604,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z039.png
25,51,52,0.14443916082382202,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z052.png
26,12,13,0.1470509022474289,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
27,42,43,0.15079458057880402,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z043.png
28,27,28,0.1535814106464386,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
29,18,19,0.15453515946865082,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
30,37,38,0.154853954911232,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z038.png
31,16,17,0.15589331090450287,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z017.png
32,43,44,0.16351862251758575,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z044.png
33,102,103,0.16471083462238312,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z103.png
34,48,49,0.16626831889152527,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z049.png
35,28,29,0.16791582107543945,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
36,113,114,0.16860458254814148,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
37,50,51,0.17098404467105865,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z051.png
38,253,254,0.17121918499469757,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
39,32,33,0.17436450719833374,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
40,151,152,0.175665020942688,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z152.png
41,44,45,0.17574037611484528,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z045.png
42,124,125,0.1770041435956955,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
43,29,30,0.17920248210430145,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
44,36,37,0.18032428622245789,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z037.png
45,46,47,0.1833788901567459,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z047.png
46,45,46,0.20005299150943756,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z046.png
47,110,111,0.20343130826950073,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z111.png
48,20,21,0.20360895991325378,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
49,49,50,0.20949018001556396,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z050.png
50,30,31,0.2198035717010498,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
51,150,151,0.22050534188747406,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
52,11,12,0.22923196852207184,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
53,127,128,0.23942697048187256,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
54,31,32,0.23974889516830444,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
55,19,20,0.24051915109157562,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
56,53,54,0.24914202094078064,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
57,123,124,0.26319971680641174,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
58,111,112,0.2708989977836609,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z112.png
59,4,5,0.279494047164917,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
60,246,247,0.28856509923934937,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
61,101,102,0.29473650455474854,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
62,257,258,0.301400363445282,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z258.png
63,252,253,0.31501102447509766,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z253.png
64,103,104,0.3255065679550171,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
65,146,147,0.3307381272315979,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
66,54,55,0.33543631434440613,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
67,149,150,0.3371224105358124,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
68,258,259,0.34514909982681274,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z259.png
69,248,249,0.3498753011226654,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
