distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,263,264,0.10822420567274094,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z264.png
2,267,268,0.11507559567689896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
3,160,161,0.1253708302974701,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z161.png
4,268,269,0.1292126327753067,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
5,264,265,0.13262778520584106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z265.png
6,266,267,0.13506868481636047,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z267.png
7,269,270,0.13509148359298706,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
8,262,263,0.13645228743553162,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z263.png
9,277,278,0.14475750923156738,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
10,270,271,0.1454898715019226,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z271.png
11,278,279,0.14711907505989075,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
12,271,272,0.16654562950134277,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
13,299,300,0.17095543444156647,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z300.png
14,298,299,0.1777881234884262,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
15,265,266,0.1898770034313202,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
16,272,273,0.19935323297977448,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
17,155,156,0.2027795910835266,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
18,279,280,0.2058131992816925,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
19,281,282,0.2077150046825409,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
20,283,284,0.22190643846988678,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
21,159,160,0.22267551720142365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
22,273,274,0.23232530057430267,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
23,154,155,0.2421312928199768,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
24,205,206,0.24461787939071655,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
25,280,281,0.2447216659784317,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
26,282,283,0.2898324429988861,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
27,297,298,0.4045432507991791,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
28,242,243,0.4307289719581604,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
29,296,297,0.6465363502502441,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
