distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,267,268,0.09726715087890625,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
2,263,264,0.10244075208902359,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z264.png
3,264,265,0.1129685491323471,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z265.png
4,266,267,0.1223236471414566,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z267.png
5,268,269,0.12387960404157639,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
6,269,270,0.12450645118951797,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
7,277,278,0.14360946416854858,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
8,160,161,0.14940249919891357,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z161.png
9,262,263,0.15125669538974762,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z263.png
10,271,272,0.15154379606246948,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
11,270,271,0.15205249190330505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z271.png
12,272,273,0.17585736513137817,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
13,265,266,0.17862854897975922,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
14,299,300,0.18453213572502136,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z300.png
15,278,279,0.18645614385604858,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
16,298,299,0.18854889273643494,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
17,275,276,0.19671450555324554,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
18,273,274,0.2039467692375183,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
19,274,275,0.20960839092731476,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
20,205,206,0.21201054751873016,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
21,284,285,0.22276420891284943,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z285.png
22,155,156,0.23251672089099884,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
23,283,284,0.23624049127101898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
24,281,282,0.2398374378681183,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
25,276,277,0.24062062799930573,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
26,279,280,0.24380731582641602,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
27,159,160,0.24517884850502014,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
28,154,155,0.27385374903678894,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
29,280,281,0.2756024897098541,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
30,209,210,0.2839374244213104,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
31,181,182,0.29406508803367615,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z182.png
32,282,283,0.3005703389644623,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
33,180,181,0.37196460366249084,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
34,158,159,0.39653709530830383,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
35,297,298,0.4060553312301636,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
36,243,244,0.4298085570335388,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
37,242,243,0.4405776262283325,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
38,261,262,0.44954046607017517,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
39,285,286,0.4591844081878662,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
40,169,170,0.4756697416305542,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
41,196,197,0.5032131671905518,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
42,178,179,0.5307180285453796,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
43,204,205,0.532736599445343,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
44,153,154,0.5426731705665588,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z154.png
45,241,242,0.555731475353241,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
