distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,22,23,0.05245019495487213,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
2,23,24,0.071022629737854,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z024.png
3,21,22,0.07143069803714752,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
4,1,2,0.07346659153699875,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z002.png
5,2,3,0.07509724050760269,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z003.png
6,126,127,0.07751939445734024,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z127.png
7,0,1,0.08185789734125137,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
8,104,105,0.09130402654409409,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z105.png
9,3,4,0.0928291603922844,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
10,107,108,0.10113943368196487,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
11,12,13,0.10377608984708786,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
12,13,14,0.10411178320646286,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
13,18,19,0.10608911514282227,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
14,24,25,0.1083034873008728,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
15,40,41,0.12202204763889313,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z041.png
16,17,18,0.124959297478199,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z018.png
17,14,15,0.12643469870090485,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z015.png
18,25,26,0.12779100239276886,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
19,34,35,0.13598690927028656,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
20,20,21,0.14488038420677185,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
21,33,34,0.14598257839679718,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
22,112,113,0.15088492631912231,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z113.png
23,32,33,0.1525384485721588,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
24,26,27,0.15338951349258423,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
25,35,36,0.15524880588054657,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z036.png
26,15,16,0.15670716762542725,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z016.png
27,113,114,0.15750813484191895,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
28,52,53,0.15915121138095856,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
29,125,126,0.1656932830810547,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z126.png
30,150,151,0.17206424474716187,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
31,27,28,0.17292162775993347,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
32,39,40,0.17464300990104675,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z040.png
33,29,30,0.17469312250614166,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
34,253,254,0.17701071500778198,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
35,19,20,0.18348412215709686,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
36,28,29,0.1875908225774765,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
37,41,42,0.18917055428028107,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z042.png
38,124,125,0.19073748588562012,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
39,30,31,0.19418756663799286,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
40,11,12,0.19436393678188324,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
41,109,110,0.19650158286094666,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z110.png
42,47,48,0.19831877946853638,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z048.png
43,31,32,0.2021939754486084,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
44,137,138,0.2022734135389328,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
