distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,73,74,0.05406107008457184,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
2,81,82,0.06162187457084656,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
3,59,60,0.07354793697595596,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
4,82,83,0.07357421517372131,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
5,80,81,0.07486520707607269,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
6,60,61,0.07526981830596924,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
7,58,59,0.09740594029426575,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
8,91,92,0.11069946736097336,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
9,118,119,0.11432444304227829,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z119.png
10,79,80,0.11458897590637207,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
11,57,58,0.12056271731853485,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png
12,63,64,0.1273217648267746,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
13,61,62,0.13678646087646484,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
14,74,75,0.1385684460401535,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
15,92,93,0.1424928903579712,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png
16,78,79,0.1453438550233841,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png
17,83,84,0.14653874933719635,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
18,70,71,0.15509213507175446,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
19,119,120,0.16379879415035248,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z120.png
20,98,99,0.16418251395225525,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z099.png
21,99,100,0.1642763912677765,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
22,62,63,0.16940365731716156,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
23,65,66,0.17336910963058472,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
24,66,67,0.17821724712848663,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
25,64,65,0.18119938671588898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
26,117,118,0.1884455382823944,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z118.png
27,120,121,0.19083811342716217,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z121.png
28,72,73,0.19386008381843567,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
29,90,91,0.20019854605197906,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
30,93,94,0.20105598866939545,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png
31,95,96,0.21209193766117096,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z096.png
32,94,95,0.21344348788261414,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png
33,77,78,0.21580322086811066,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png
34,67,68,0.22065480053424835,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
35,71,72,0.22364027798175812,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
36,56,57,0.22547385096549988,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
37,69,70,0.22786717116832733,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
38,75,76,0.23780682682991028,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
39,116,117,0.24126145243644714,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z117.png
40,97,98,0.24589459598064423,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z098.png
41,89,90,0.2492140680551529,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
42,115,116,0.2567012906074524,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z116.png
43,121,122,0.26722434163093567,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z122.png
44,84,85,0.2695711553096771,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
45,68,69,0.2782108783721924,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
46,88,89,0.2810501754283905,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
47,87,88,0.29947900772094727,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
48,100,101,0.30711621046066284,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z101.png
49,76,77,0.32006314396858215,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png
50,85,86,0.3345857560634613,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
51,86,87,0.33822059631347656,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z087.png
