seed,k,subclass_id,subclass_size,distance_mean,distance_std,distance_q90,distance_max,distance_min,distance_range
37,2,1,15,0.1405244251092275,0.09867664851173175,0.3167423605918884,0.37784984707832336,0.03899206221103668,0.3388577848672867
37,2,2,139,0.3272934113260653,0.2186524168775061,0.58675616979599,1.168103575706482,0.06681431829929352,1.1012892574071884
