seed,run_dir,global_number_of_classes_at_sd30,global_class_id,global_class_size,local_k,local_n_subclasses,subclass_sizes,subclass_min_size,subclass_max_size,subclass_size_ratio_max_over_min,baseline_class02_mean_distance,baseline_class02_q90_distance,baseline_class02_max_distance,local_weighted_mean_distance,local_mean_minus_baseline_mean,min_pairwise_subclass_prototype_rmse_norm,mean_pairwise_subclass_prototype_rmse_norm,silhouette_score,output_dir
37,w72_h40_xds04_seed37_scalerON_official_sd30_seed37,6,2,154,2,2,"[15, 139]",15,139,9.266666666666667,0.3616396951936669,0.6563546657562256,1.100515365600586,0.30910162695429544,-0.05253806823937146,0.7049750089645386,0.7049750089645386,0.4528271476280603,results/final_working_pipeline/final_working_20260328/seed37/local_class02/seed_37/k2
