z,filepath,x_km_min,x_km_max,y_km_min,y_km_max,x_axis_label,y_axis_label,axes_note
15,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z015.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
16,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z016.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
17,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z017.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
18,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z018.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
19,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z019.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
20,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z020.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
21,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z021.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
22,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z022.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
23,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z023.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
24,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z024.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
25,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z025.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
26,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z026.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
27,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z027.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
28,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z028.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
29,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z029.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
30,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z030.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
31,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z031.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
32,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z032.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
33,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z033.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
34,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z034.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
35,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z035.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
36,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z036.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
37,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z037.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
38,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z038.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
39,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z039.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
40,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z040.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
41,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z041.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
42,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z042.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
43,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z043.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
44,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z044.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
45,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z045.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
46,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z046.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
47,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z047.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
48,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z048.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
49,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z049.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
50,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z050.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
51,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z051.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
52,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z052.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
53,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z053.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
54,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z054.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
55,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z055.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
56,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z056.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
57,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z057.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
58,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z058.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
59,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z059.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
60,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z060.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
61,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z061.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
62,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z062.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
63,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z063.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
64,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z064.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
65,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z065.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
66,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z066.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
67,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z067.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
68,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z068.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
69,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z069.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
70,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z070.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
71,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z071.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
72,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z072.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
73,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z073.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
74,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z074.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
75,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z075.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
76,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z076.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
77,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z077.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
78,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z078.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
79,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z079.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
80,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z080.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
81,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z081.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
82,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z082.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
83,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z083.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
84,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z084.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
85,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z085.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
86,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z086.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
87,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z087.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
88,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z088.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
89,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z089.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
90,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z090.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
91,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z091.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
92,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z092.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
93,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z093.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
94,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z094.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
95,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z095.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
96,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z096.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
97,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z097.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
98,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z098.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
99,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z099.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
100,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z100.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
101,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z101.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
102,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z102.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
103,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z103.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
104,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z104.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
105,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z105.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
106,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z106.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
107,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z107.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
108,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z108.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
109,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z109.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
110,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z110.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
111,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z111.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
112,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z112.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
113,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z113.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
114,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z114.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
115,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z115.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
116,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z116.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
117,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z117.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
118,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z118.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
119,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z119.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
120,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z120.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
121,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z121.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
122,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z122.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
123,investigation/tempibhres_hres_registration_controlled_v4/figures_inferred_axes_km/normalized_tempibhres/X_surface_norm_z123.png,458.70812265264726,487.870002888995,4369.93390206069,4389.257784651033,x,y,inferred by registration to physically anchored HRes grid
