distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,217,218,0.1601300984621048,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
2,218,219,0.16619178652763367,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
3,227,228,0.17878074944019318,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
4,202,203,0.1880675107240677,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
5,214,215,0.2023981660604477,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
6,215,216,0.21586018800735474,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
7,228,229,0.2374466210603714,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
8,219,220,0.23764179646968842,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
9,216,217,0.2487306296825409,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
10,226,227,0.27763795852661133,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
11,193,194,0.29364290833473206,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
12,229,230,0.35961535573005676,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
13,201,202,0.4091722369194031,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
14,230,231,0.4313228130340576,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
15,192,193,0.4885607063770294,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
16,176,177,0.4924231171607971,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
17,213,214,0.5361775755882263,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
18,199,200,0.56349778175354,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
19,198,199,0.5683464407920837,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
20,186,187,0.6593449115753174,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
21,175,176,0.7832469344139099,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
22,200,201,0.9169378876686096,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z201.png
23,187,188,0.9229817390441895,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
