scope,prototype_key,prototype_name,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_01,prototype_class_01,0,16,39.38888931274414,-9.46346378326416,-1.1352059,0.2605683,high,1,0.4663819,0.4796416,2.7953653,37.0,2
global,class_01,prototype_class_01,0,17,39.38888931274414,-9.457707405090332,-1.1378032,0.2595103,high,1,0.4833177,0.49901783,2.7933893,36.0,2
global,class_01,prototype_class_01,0,18,39.38888931274414,-9.45195198059082,-1.1406025,0.25798097,high,1,0.501535,0.52011186,2.7872965,35.0,2
global,class_01,prototype_class_01,0,19,39.38888931274414,-9.446195602416992,-1.1434187,0.25645447,high,1,0.50843954,0.5247276,2.7692368,34.0,2
global,class_01,prototype_class_01,0,20,39.38888931274414,-9.44044017791748,-1.1462348,0.25497556,high,1,0.51549566,0.52942175,2.751493,33.0,2
global,class_01,prototype_class_01,0,21,39.38888931274414,-9.434684753417969,-1.1490508,0.25354508,high,1,0.5221201,0.5333482,2.7333124,32.0,2
global,class_01,prototype_class_01,0,22,39.38888931274414,-9.42892837524414,-1.151867,0.25216377,high,1,0.5288467,0.53727424,2.7152236,31.0,2
global,class_01,prototype_class_01,0,23,39.38888931274414,-9.423172950744629,-1.1546831,0.25083265,high,1,0.536094,0.54180074,2.6978106,30.0,2
global,class_01,prototype_class_01,0,24,39.38888931274414,-9.417417526245117,-1.1574994,0.24955225,high,1,0.54335326,0.5461886,2.6803536,29.0,2
global,class_01,prototype_class_01,0,25,39.38888931274414,-9.411661148071289,-1.1603155,0.24832366,high,1,0.5538351,0.55507165,2.6672869,28.0,2
global,class_01,prototype_class_01,0,26,39.38888931274414,-9.405905723571777,-1.1631846,0.24694629,high,1,0.56886286,0.5703573,2.661018,27.0,2
global,class_01,prototype_class_01,0,27,39.38888931274414,-9.400150299072266,-1.1661388,0.24530135,high,1,0.58140105,0.5818784,2.6524365,26.0,2
global,class_01,prototype_class_01,0,28,39.38888931274414,-9.394393920898438,-1.1690928,0.2437122,high,1,0.58905905,0.5861772,2.637511,25.0,2
global,class_01,prototype_class_01,0,29,39.38888931274414,-9.388638496398926,-1.1720468,0.24217978,high,1,0.5968142,0.59043896,2.6226459,24.0,2
global,class_01,prototype_class_01,0,30,39.38888931274414,-9.382883071899414,-1.1750008,0.24070522,high,1,0.605586,0.5959873,2.6091132,23.0,2
global,class_01,prototype_class_01,0,31,39.38888931274414,-9.377126693725586,-1.1779549,0.23928958,high,1,0.6141111,0.6009926,2.5951447,22.0,2
global,class_01,prototype_class_01,0,32,39.38888931274414,-9.371371269226074,-1.1809088,0.23793408,high,1,0.6223852,0.60544366,2.5807776,21.0,2
global,class_01,prototype_class_01,0,33,39.38888931274414,-9.365615844726562,-1.1838629,0.23663954,high,1,0.63165367,0.61113447,2.567776,20.0,2
global,class_01,prototype_class_01,0,34,39.38888931274414,-9.359859466552734,-1.1868169,0.23540702,high,1,0.646646,0.6248916,2.5634637,19.0,2
global,class_01,prototype_class_01,0,35,39.38888931274414,-9.354104042053223,-1.1898826,0.23409776,high,1,0.6614481,0.63816684,2.5629992,18.0,2
global,class_01,prototype_class_01,0,36,39.38888931274414,-9.348348617553711,-1.1929685,0.23281266,high,1,0.67089325,0.6434914,2.555255,17.0,2
global,class_01,prototype_class_01,0,37,39.38888931274414,-9.342592239379883,-1.1960542,0.23157647,high,1,0.6794946,0.64737886,2.5461285,16.0,2
global,class_01,prototype_class_01,0,38,39.38888931274414,-9.336836814880371,-1.1991403,0.23039006,high,1,0.68846726,0.651579,2.5372977,15.0,2
global,class_01,prototype_class_01,0,39,39.38888931274414,-9.33108139038086,-1.2022262,0.22925425,high,1,0.69741374,0.6555115,2.5282989,14.0,2
global,class_01,prototype_class_01,0,40,39.38888931274414,-9.325325012207031,-1.2053121,0.22816978,high,1,0.70684075,0.6599025,2.5198197,13.0,2
global,class_01,prototype_class_01,0,41,39.38888931274414,-9.31956958770752,-1.208398,0.2271374,high,1,0.71637166,0.6642016,2.5113306,12.0,2
global,class_01,prototype_class_01,0,42,39.38888931274414,-9.313814163208008,-1.211484,0.22615777,high,1,0.72965765,0.6736768,2.5085626,11.0,2
global,class_01,prototype_class_01,0,43,39.38888931274414,-9.30805778503418,-1.214657,0.22521836,high,1,0.75345385,0.69807935,2.5221424,10.0,2
global,class_01,prototype_class_01,0,44,39.38888931274414,-9.302302360534668,-1.2180263,0.22428861,high,1,0.772733,0.7156955,2.529229,9.0,2
global,class_01,prototype_class_01,0,45,39.38888931274414,-9.296546936035156,-1.2213955,0.22339088,high,1,0.7822028,0.7188736,2.5219939,8.0,2
global,class_01,prototype_class_01,0,46,39.38888931274414,-9.290790557861328,-1.2247646,0.22252554,high,1,0.79221404,0.7225586,2.5153477,7.0,2
global,class_01,prototype_class_01,0,47,39.38888931274414,-9.285035133361816,-1.2281338,0.22169288,high,1,0.8022088,0.7259373,2.5083735,6.0,2
global,class_01,prototype_class_01,0,48,39.38888931274414,-9.279279708862305,-1.2315029,0.22089337,high,1,0.8126315,0.72964406,2.5018175,5.0,2
global,class_01,prototype_class_01,0,49,39.38888931274414,-9.273523330688477,-1.2348721,0.22012737,high,1,0.8231642,0.73321223,2.4950995,4.0,2
global,class_01,prototype_class_01,0,50,39.38888931274414,-9.267767906188965,-1.2382413,0.21939525,high,1,0.8341952,0.73719496,2.488843,3.0,2
global,class_01,prototype_class_01,0,51,39.38888931274414,-9.262012481689453,-1.2416105,0.21869722,high,1,0.872437,0.7801706,2.520802,2.0,2
global,class_01,prototype_class_01,0,52,39.38888931274414,-9.256256103515625,-1.245548,0.21798146,high,1,0.920833,0.83749247,2.5567398,1.0,2
global,class_01,prototype_class_01,0,53,39.38888931274414,-9.250500679016113,-1.2496562,0.21729487,high,1,0.942521,0.8559044,2.5579975,0.0,2
global,class_01,prototype_class_01,0,54,39.38888931274414,-9.244745254516602,-1.2537642,0.21665518,low,0,0.94598544,0.86090875,2.548887,0.0,1
global,class_01,prototype_class_01,0,55,39.38888931274414,-9.238988876342773,-1.2578723,0.21606271,low,0,0.9404063,0.86576635,2.539688,1.0,1
global,class_01,prototype_class_01,0,56,39.38888931274414,-9.233233451843262,-1.2619804,0.21551804,low,0,0.94047284,0.8711156,2.530974,1.4142135,1
global,class_01,prototype_class_01,0,57,39.38888931274414,-9.227477073669434,-1.2660884,0.21502127,low,0,0.9369782,0.8763253,2.5222,2.236068,1
global,class_01,prototype_class_01,0,58,39.38888931274414,-9.221721649169922,-1.2701964,0.21457294,low,0,0.9358791,0.88199687,2.5138118,2.828427,1
global,class_01,prototype_class_01,0,59,39.38888931274414,-9.21596622467041,-1.2743045,0.21417326,low,0,0.9406657,0.8982673,2.514188,3.6055512,1
global,class_01,prototype_class_01,0,60,39.38888931274414,-9.210209846496582,-1.2785693,0.21386333,low,0,0.96360433,0.9518092,2.5439363,4.2426405,1
global,class_01,prototype_class_01,0,61,39.38888931274414,-9.20445442199707,-1.2833563,0.21378408,low,0,0.95751727,0.9918232,2.5653884,5.0,1
global,class_01,prototype_class_01,0,62,39.38888931274414,-9.198698997497559,-1.2881433,0.21382636,low,0,0.9523338,0.99375606,2.5608468,5.656854,1
global,class_01,prototype_class_01,0,63,39.38888931274414,-9.19294261932373,-1.2929302,0.21399017,low,0,0.9465506,0.99766415,2.5576591,6.4031243,1
global,class_01,prototype_class_01,0,64,39.38888931274414,-9.187187194824219,-1.2977173,0.21427529,low,0,0.94146836,1.0001776,2.553523,7.071068,1
global,class_01,prototype_class_01,0,65,39.38888931274414,-9.181431770324707,-1.3025043,0.21468115,low,0,0.9359455,1.0023321,2.5491748,7.81025,1
global,class_01,prototype_class_01,0,66,39.38888931274414,-9.175675392150879,-1.3072913,0.21520722,low,0,0.9309934,1.0051492,2.5452802,8.485281,1
global,class_01,prototype_class_01,0,67,39.38888931274414,-9.169919967651367,-1.3120784,0.21585241,low,0,0.92570406,1.0076317,2.5411508,9.219544,1
global,class_01,prototype_class_01,0,68,39.38888931274414,-9.164164543151855,-1.3168652,0.21661592,low,0,0.92089486,0.9896632,2.5227215,9.899495,1
global,class_01,prototype_class_01,0,69,39.38888931274414,-9.158408164978027,-1.3213596,0.21760744,low,0,0.9158205,0.95621634,2.5058506,10.630146,1
global,class_01,prototype_class_01,0,70,39.38888931274414,-9.152652740478516,-1.325724,0.2187725,low,0,0.9111593,0.9410135,2.508893,11.313708,1
global,class_01,prototype_class_01,0,71,39.38888931274414,-9.146897315979004,-1.3300884,0.22006096,low,0,0.9028297,0.9339415,2.5183554,12.0415945,1
global,class_01,prototype_class_01,0,72,39.38888931274414,-9.141140937805176,-1.3344526,0.22147092,low,0,0.8927828,0.9266828,2.527734,12.806249,1
global,class_01,prototype_class_01,0,73,39.38888931274414,-9.135385513305664,-1.3388171,0.2229999,low,0,0.8837775,0.9210681,2.538451,13.601471,1
global,class_01,prototype_class_01,0,74,39.38888931274414,-9.129630088806152,-1.3431813,0.2246455,low,0,0.87417203,0.9146655,2.5486603,14.422205,1
global,class_01,prototype_class_01,0,75,39.38888931274414,-9.123873710632324,-1.3475457,0.22640534,low,0,0.8640449,0.90754116,2.5583344,15.264338,1
global,class_01,prototype_class_01,0,76,39.38888931274414,-9.118118286132812,-1.3519101,0.22827648,low,0,0.8494894,0.8940137,2.563529,16.124516,1
global,class_01,prototype_class_01,0,77,39.38888931274414,-9.1123628616333,-1.3561642,0.23022884,low,0,0.8042643,0.83614767,2.5352054,17.0,1
global,class_01,prototype_class_01,0,78,39.38888931274414,-9.106606483459473,-1.3598121,0.2321611,low,0,0.76327837,0.7836525,2.5127096,17.804493,1
global,class_01,prototype_class_01,0,79,39.38888931274414,-9.100851058959961,-1.3634602,0.23423968,low,0,0.7525136,0.77461,2.5289397,18.601076,1
global,class_01,prototype_class_01,0,80,39.38888931274414,-9.09509563446045,-1.3671081,0.2364609,low,0,0.74177027,0.76561475,2.5453804,19.416489,1
global,class_01,prototype_class_01,0,81,39.38888931274414,-9.089339256286621,-1.3707561,0.23882078,low,0,0.7315017,0.7572975,2.5626101,20.248457,1
global,class_01,prototype_class_01,0,82,39.38888931274414,-9.08358383178711,-1.374404,0.24131525,low,0,0.7211796,0.7488746,2.5800107,21.095022,1
global,class_01,prototype_class_01,0,83,39.38888931274414,-9.077828407287598,-1.3780519,0.24394011,low,0,0.7111869,0.7408829,2.597914,21.954498,1
global,class_01,prototype_class_01,0,84,39.38888931274414,-9.07207202911377,-1.3816999,0.2466913,low,0,0.70127136,0.73294365,2.6160264,22.825424,1
global,class_01,prototype_class_01,0,85,39.38888931274414,-9.066316604614258,-1.3853478,0.2495645,low,0,0.6450697,0.65807354,2.5768957,23.70654,1
global,class_01,prototype_class_01,0,86,39.38888931274414,-9.060561180114746,-1.3881048,0.25195187,low,0,0.55961955,0.54087424,2.491333,24.596748,1
global,class_01,prototype_class_01,0,87,39.38888931274414,-9.054804801940918,-1.390305,0.25404665,low,0,0.5161371,0.48421088,2.4813092,25.495098,1
global,class_01,prototype_class_01,0,88,39.38888931274414,-9.049049377441406,-1.3925052,0.25621727,low,0,0.50002605,0.4659869,2.5327275,26.24881,1
global,class_01,prototype_class_01,0,89,39.38888931274414,-9.043293952941895,-1.3947053,0.2584616,low,0,0.48497632,0.44930252,2.588417,27.018513,1
global,class_01,prototype_class_01,0,90,39.38888931274414,-9.037537574768066,-1.3969054,0.2607781,low,0,0.47080916,0.4338868,2.6479573,27.802877,1
global,class_01,prototype_class_01,0,91,39.38888931274414,-9.031782150268555,-1.3991057,0.2631644,low,0,0.45803964,0.42047253,2.7120247,28.600698,1
global,class_01,prototype_class_01,0,92,39.38888931274414,-9.026026725769043,-1.4013058,0.26561916,low,0,0.44639024,0.40864903,2.7797463,29.410883,1
global,class_01,prototype_class_01,0,93,39.38888931274414,-9.020270347595215,-1.4035059,0.26814002,low,0,0.81005335,15.181559,0.007521779,30.232433,1
global,class_01,prototype_class_01,1,0,39.396385192871094,-9.55555534362793,-1.0932505,0.28322718,high,1,0.398335,0.4471731,3.0186286,53.009434,2
global,class_01,prototype_class_01,1,1,39.396385192871094,-9.549799919128418,-1.0958005,0.28130335,high,1,0.40084586,0.44743872,3.0049453,52.009613,2
global,class_01,prototype_class_01,1,2,39.396385192871094,-9.54404354095459,-1.0983504,0.2794464,high,1,0.40362263,0.44800052,2.9913697,51.009804,2
global,class_01,prototype_class_01,1,3,39.396385192871094,-9.538288116455078,-1.1009005,0.27765796,high,1,0.4068247,0.44908622,2.977924,50.01,2
global,class_01,prototype_class_01,1,4,39.396385192871094,-9.532532691955566,-1.1034507,0.2759391,high,1,0.4099475,0.44996464,2.9644659,49.010204,2
global,class_01,prototype_class_01,1,5,39.396385192871094,-9.526776313781738,-1.1060007,0.27429134,high,1,0.413348,0.45114896,2.9511585,48.010414,2
global,class_01,prototype_class_01,1,6,39.396385192871094,-9.521020889282227,-1.1085507,0.2727157,high,1,0.41678828,0.45229322,2.9378686,47.010635,2
global,class_01,prototype_class_01,1,7,39.396385192871094,-9.515265464782715,-1.1111006,0.27121368,high,1,0.4206522,0.4539491,2.9248579,46.010868,2
global,class_01,prototype_class_01,1,8,39.396385192871094,-9.509509086608887,-1.1136508,0.26978633,high,1,0.42418242,0.45502007,2.9116042,45.01111,2
global,class_01,prototype_class_01,1,9,39.396385192871094,-9.503753662109375,-1.1161968,0.26836213,high,1,0.42706013,0.455043,2.896366,44.011364,2
global,class_01,prototype_class_01,1,10,39.396385192871094,-9.497998237609863,-1.1187379,0.26691478,high,1,0.43135604,0.45700616,2.8805268,43.011627,2
global,class_01,prototype_class_01,1,11,39.396385192871094,-9.492241859436035,-1.1212791,0.26552507,high,1,0.43592727,0.45925596,2.8648994,42.0119,2
global,class_01,prototype_class_01,1,12,39.396385192871094,-9.486486434936523,-1.1238203,0.2641934,high,1,0.4402265,0.46099874,2.8490596,41.01219,2
global,class_01,prototype_class_01,1,13,39.396385192871094,-9.480731010437012,-1.1263615,0.26292098,high,1,0.44496116,0.46325353,2.8335812,40.012497,2
global,class_01,prototype_class_01,1,14,39.396385192871094,-9.474974632263184,-1.1289027,0.26170865,high,1,0.44977987,0.46550962,2.8182302,39.012817,2
global,class_01,prototype_class_01,1,15,39.396385192871094,-9.469219207763672,-1.1314439,0.26055706,high,1,0.45492348,0.46811184,2.8032095,38.013157,2
global,class_01,prototype_class_01,1,16,39.396385192871094,-9.46346378326416,-1.1339852,0.25946715,high,1,0.46001935,0.47051865,2.7880714,37.01351,2
global,class_01,prototype_class_01,1,17,39.396385192871094,-9.457707405090332,-1.1365262,0.25843978,high,1,0.47580594,0.48823854,2.7851064,36.013885,2
global,class_01,prototype_class_01,1,18,39.396385192871094,-9.45195198059082,-1.1392492,0.25696832,high,1,0.49280888,0.50758237,2.7778118,35.014282,2
global,class_01,prototype_class_01,1,19,39.396385192871094,-9.446195602416992,-1.141987,0.255501,high,1,0.4996766,0.51214916,2.7593186,34.0147,2
global,class_01,prototype_class_01,1,20,39.396385192871094,-9.44044017791748,-1.1447248,0.25408033,high,1,0.5067924,0.51693416,2.7412124,33.01515,2
global,class_01,prototype_class_01,1,21,39.396385192871094,-9.434684753417969,-1.1474627,0.25270697,high,1,0.5134812,0.5209584,2.7226532,32.01562,2
global,class_01,prototype_class_01,1,22,39.396385192871094,-9.42892837524414,-1.1502006,0.2513817,high,1,0.520284,0.5249999,2.7042105,31.016125,2
global,class_01,prototype_class_01,1,23,39.396385192871094,-9.423172950744629,-1.1529385,0.25010532,high,1,0.52759796,0.52962834,2.686436,30.016663,2
global,class_01,prototype_class_01,1,24,39.396385192871094,-9.417417526245117,-1.1556764,0.24887855,high,1,0.5349286,0.53412557,2.6687078,29.017237,2
global,class_01,prototype_class_01,1,25,39.396385192871094,-9.411661148071289,-1.1584142,0.24770227,high,1,0.545586,0.5432689,2.655679,28.01785,2
global,class_01,prototype_class_01,1,26,39.396385192871094,-9.405905723571777,-1.1612072,0.2463803,high,1,0.5609101,0.5589899,2.6499798,27.018513,2
global,class_01,prototype_class_01,1,27,39.396385192871094,-9.400150299072266,-1.1640882,0.24479602,high,1,0.57364404,0.5708016,2.6416955,26.019224,2
global,class_01,prototype_class_01,1,28,39.396385192871094,-9.394393920898438,-1.1669694,0.2432655,high,1,0.5813922,0.57523924,2.6265626,25.019993,2
global,class_01,prototype_class_01,1,29,39.396385192871094,-9.388638496398926,-1.1698506,0.24179004,high,1,0.5892137,0.57960635,2.6114469,24.020824,2
global,class_01,prototype_class_01,1,30,39.396385192871094,-9.382883071899414,-1.1727316,0.24037054,high,1,0.59801805,0.585212,2.597739,23.021729,2
global,class_01,prototype_class_01,1,31,39.396385192871094,-9.377126693725586,-1.1756127,0.23900804,high,1,0.6066143,0.59033155,2.5836358,22.022715,2
global,class_01,prototype_class_01,1,32,39.396385192871094,-9.371371269226074,-1.1784937,0.2377033,high,1,0.6149682,0.5949104,2.5690985,21.023796,2
global,class_01,prototype_class_01,1,33,39.396385192871094,-9.365615844726562,-1.1813749,0.23645748,high,1,0.6242805,0.6006786,2.5559502,20.024984,2
global,class_01,prototype_class_01,1,34,39.396385192871094,-9.359859466552734,-1.184256,0.23527148,high,1,0.6401129,0.6156647,2.553133,19.026299,2
global,class_01,prototype_class_01,1,35,39.396385192871094,-9.354104042053223,-1.1872654,0.23399441,high,1,0.65589803,0.63037753,2.5544193,18.027756,2
global,class_01,prototype_class_01,1,36,39.396385192871094,-9.348348617553711,-1.1902982,0.23273748,high,1,0.66553074,0.63599265,2.5468893,17.029387,2
global,class_01,prototype_class_01,1,37,39.396385192871094,-9.342592239379883,-1.193331,0.23152821,high,1,0.67415386,0.63993406,2.5376549,16.03122,2
global,class_01,prototype_class_01,1,38,39.396385192871094,-9.336836814880371,-1.1963638,0.23036715,high,1,0.6831257,0.64415836,2.52877,15.033297,2
global,class_01,prototype_class_01,1,39,39.396385192871094,-9.33108139038086,-1.1993966,0.22925515,high,1,0.69209784,0.64815736,2.5197258,14.035668,2
global,class_01,prototype_class_01,1,40,39.396385192871094,-9.325325012207031,-1.2024294,0.228193,high,1,0.7015295,0.6525891,2.5112045,13.038404,2
global,class_01,prototype_class_01,1,41,39.396385192871094,-9.31956958770752,-1.2054622,0.22718108,high,1,0.7110678,0.6569389,2.5026534,12.0415945,2
global,class_01,prototype_class_01,1,42,39.396385192871094,-9.313814163208008,-1.208495,0.22622046,high,1,0.72446966,0.66662896,2.5001905,11.045361,2
global,class_01,prototype_class_01,1,43,39.396385192871094,-9.30805778503418,-1.2116174,0.2252975,high,1,0.74853295,0.6914745,2.5147285,10.049875,2
global,class_01,prototype_class_01,1,44,39.396385192871094,-9.302302360534668,-1.214941,0.22438118,high,1,0.7679917,0.7094204,2.5224333,9.055386,2
global,class_01,prototype_class_01,1,45,39.396385192871094,-9.296546936035156,-1.2182647,0.22349595,high,1,0.77743316,0.71264565,2.5152152,8.062258,2
global,class_01,prototype_class_01,1,46,39.396385192871094,-9.290790557861328,-1.2215885,0.22264236,high,1,0.7873988,0.71637803,2.508518,7.071068,2
global,class_01,prototype_class_01,1,47,39.396385192871094,-9.285035133361816,-1.2249122,0.2218206,high,1,0.79731643,0.71979636,2.5015066,6.0827627,2
global,class_01,prototype_class_01,1,48,39.396385192871094,-9.279279708862305,-1.228236,0.22103094,high,1,0.80762315,0.72354645,2.4949114,5.0990195,2
global,class_01,prototype_class_01,1,49,39.396385192871094,-9.273523330688477,-1.2315596,0.22027397,high,1,0.81794816,0.72712773,2.488174,4.1231055,2
global,class_01,prototype_class_01,1,50,39.396385192871094,-9.267767906188965,-1.2348833,0.2195498,high,1,0.8286556,0.73115355,2.4819002,3.1622777,2
global,class_01,prototype_class_01,1,51,39.396385192871094,-9.262012481689453,-1.2382071,0.21885893,high,1,0.8652132,0.7726598,2.5132668,2.236068,2
global,class_01,prototype_class_01,1,52,39.396385192871094,-9.256256103515625,-1.2420805,0.218143,high,1,0.91065407,0.82804203,2.5486581,1.4142135,2
global,class_01,prototype_class_01,1,53,39.396385192871094,-9.250500679016113,-1.2461191,0.21744989,high,1,0.9267554,0.8460476,2.5497534,1.0,2
global,class_01,prototype_class_01,1,54,39.396385192871094,-9.244745254516602,-1.2501575,0.21679845,high,1,0.93919563,0.8511008,2.540582,0.0,2
global,class_01,prototype_class_01,1,55,39.396385192871094,-9.238988876342773,-1.2541959,0.2161889,low,0,0.9426091,0.8560316,2.531329,0.0,1
global,class_01,prototype_class_01,1,56,39.396385192871094,-9.233233451843262,-1.2582345,0.21562172,low,0,0.9374373,0.8614777,2.5225601,1.0,1
global,class_01,prototype_class_01,1,57,39.396385192871094,-9.227477073669434,-1.262273,0.21509728,low,0,0.93744636,0.86674386,2.5137076,1.4142135,1
global,class_01,prototype_class_01,1,58,39.396385192871094,-9.221721649169922,-1.2663113,0.21461576,low,0,0.93430805,0.87246823,2.505283,2.236068,1
global,class_01,prototype_class_01,1,59,39.396385192871094,-9.21596622467041,-1.2703497,0.21417767,low,0,0.9409263,0.88928753,2.5062642,2.828427,1
global,class_01,prototype_class_01,1,60,39.396385192871094,-9.210209846496582,-1.2745526,0.21380936,low,0,0.96881795,0.9450112,2.5384998,3.6055512,1
global,class_01,prototype_class_01,1,61,39.396385192871094,-9.20445442199707,-1.2793036,0.21361382,low,0,0.96360433,0.986794,2.561565,4.2426405,1
global,class_01,prototype_class_01,1,62,39.396385192871094,-9.198698997497559,-1.2840543,0.21352977,low,0,0.95751727,0.98874897,2.5570142,5.0,1
global,class_01,prototype_class_01,1,63,39.396385192871094,-9.19294261932373,-1.2888052,0.21355718,low,0,0.9523338,0.99267054,2.5538096,5.656854,1
global,class_01,prototype_class_01,1,64,39.396385192871094,-9.187187194824219,-1.2935561,0.21369602,low,0,0.9465506,0.9951857,2.5496564,6.4031243,1
global,class_01,prototype_class_01,1,65,39.396385192871094,-9.181431770324707,-1.298307,0.21394612,low,0,0.94146836,0.99737275,2.5452988,7.071068,1
global,class_01,prototype_class_01,1,66,39.396385192871094,-9.175675392150879,-1.3030578,0.21430701,low,0,0.9359455,1.0002018,2.541387,7.81025,1
global,class_01,prototype_class_01,1,67,39.396385192871094,-9.169919967651367,-1.3078086,0.2147782,low,0,0.9309934,1.0027071,2.537264,8.485281,1
global,class_01,prototype_class_01,1,68,39.396385192871094,-9.164164543151855,-1.3125595,0.21535897,low,0,0.92570406,0.9907341,2.5229428,9.219544,1
global,class_01,prototype_class_01,1,69,39.396385192871094,-9.158408164978027,-1.3171015,0.21617118,low,0,0.92089486,0.9657568,2.512571,9.899495,1
global,class_01,prototype_class_01,1,70,39.396385192871094,-9.152652740478516,-1.3215508,0.21715789,low,0,0.9158205,0.9532091,2.5177023,10.630146,1
global,class_01,prototype_class_01,1,71,39.396385192871094,-9.146897315979004,-1.3260002,0.21826497,low,0,0.91056484,0.9462111,2.5271,11.401754,1
global,class_01,prototype_class_01,1,72,39.396385192871094,-9.141140937805176,-1.3304493,0.21949059,low,0,0.9051938,0.93900293,2.53642,12.206555,1
global,class_01,prototype_class_01,1,73,39.396385192871094,-9.135385513305664,-1.3348988,0.22083284,low,0,0.896011,0.93352026,2.5470755,13.038404,1
global,class_01,prototype_class_01,1,74,39.396385192871094,-9.129630088806152,-1.3393481,0.2222896,low,0,0.8861544,0.92716897,2.55718,13.892444,1
global,class_01,prototype_class_01,1,75,39.396385192871094,-9.123873710632324,-1.3437972,0.22385868,low,0,0.8757847,0.92006785,2.5667984,14.764823,1
global,class_01,prototype_class_01,1,76,39.396385192871094,-9.118118286132812,-1.3482466,0.22553751,low,0,0.86149377,0.90698093,2.5723255,15.6205,1
global,class_01,prototype_class_01,1,77,39.396385192871094,-9.1123628616333,-1.3525904,0.227305,low,0,0.8181659,0.8511433,2.5468626,16.40122,1
global,class_01,prototype_class_01,1,78,39.396385192871094,-9.106606483459473,-1.356355,0.22909202,low,0,0.7782807,0.8003339,2.5272431,17.20465,1
global,class_01,prototype_class_01,1,79,39.396385192871094,-9.100851058959961,-1.3601196,0.23101458,low,0,0.76740307,0.791448,2.543275,18.027756,1
global,class_01,prototype_class_01,1,80,39.396385192871094,-9.09509563446045,-1.363884,0.23306923,low,0,0.7565652,0.7826129,2.5595465,18.867962,1
global,class_01,prototype_class_01,1,81,39.396385192871094,-9.089339256286621,-1.3676485,0.23525256,low,0,0.7462542,0.7745093,2.576599,19.723083,1
global,class_01,prototype_class_01,1,82,39.396385192871094,-9.08358383178711,-1.3714131,0.2375609,low,0,0.73589575,0.76628894,2.593754,20.59126,1
global,class_01,prototype_class_01,1,83,39.396385192871094,-9.077828407287598,-1.3751776,0.23999071,low,0,0.7258413,0.7584438,2.611388,21.470911,1
global,class_01,prototype_class_01,1,84,39.396385192871094,-9.07207202911377,-1.3789421,0.24253836,low,0,0.7158941,0.7506776,2.6292286,22.36068,1
global,class_01,prototype_class_01,1,85,39.396385192871094,-9.066316604614258,-1.3827066,0.2452002,low,0,0.66280186,0.6805018,2.5971584,23.259407,1
global,class_01,prototype_class_01,1,86,39.396385192871094,-9.060561180114746,-1.3856491,0.24749023,low,0,0.582304,0.570063,2.5291781,24.083189,1
