distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,118,119,0.061217501759529114,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z119.png
2,119,120,0.06668336689472198,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z120.png
3,78,79,0.06843700259923935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png
4,57,58,0.07933847606182098,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png
5,120,121,0.08511850982904434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z121.png
6,74,75,0.08750029653310776,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
7,117,118,0.08805566281080246,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z118.png
8,58,59,0.09468448162078857,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
9,92,93,0.10458537191152573,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png
10,99,100,0.10757974535226822,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
11,77,78,0.1076676994562149,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png
12,98,99,0.10888577997684479,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z099.png
13,93,94,0.11631826311349869,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png
14,116,117,0.12320628762245178,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z117.png
15,94,95,0.12367674708366394,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png
16,115,116,0.13310883939266205,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z116.png
17,59,60,0.1349477618932724,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
18,95,96,0.13667266070842743,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z096.png
19,75,76,0.14049957692623138,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
20,56,57,0.1448422521352768,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
21,82,83,0.15142729878425598,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z083.png
22,121,122,0.15320917963981628,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z122.png
23,81,82,0.15533939003944397,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z082.png
24,97,98,0.16108117997646332,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z098.png
25,80,81,0.16345223784446716,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z081.png
26,73,74,0.16881616413593292,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z074.png
27,60,61,0.18650230765342712,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z061.png
28,79,80,0.20845481753349304,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z080.png
29,100,101,0.21560801565647125,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z101.png
30,76,77,0.21858280897140503,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z077.png
31,91,92,0.2261779010295868,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z092.png
32,114,115,0.23309391736984253,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z115.png
33,83,84,0.23690959811210632,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z084.png
34,63,64,0.2514215111732483,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z064.png
35,61,62,0.2568906247615814,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z062.png
36,70,71,0.28705552220344543,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z071.png
37,62,63,0.2899716794490814,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z063.png
38,65,66,0.30249878764152527,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z066.png
39,64,65,0.3106970489025116,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z065.png
40,66,67,0.3128117322921753,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z067.png
41,90,91,0.3312944173812866,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z091.png
42,72,73,0.331717848777771,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z073.png
43,5,6,0.34523478150367737,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
44,67,68,0.3576633334159851,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z068.png
45,71,72,0.36167681217193604,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z072.png
46,69,70,0.3644300699234009,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z070.png
47,84,85,0.3788994252681732,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z085.png
48,89,90,0.38426727056503296,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z090.png
49,88,89,0.4152469038963318,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z089.png
50,68,69,0.41640034317970276,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z069.png
51,255,256,0.4250863790512085,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
52,87,88,0.43172189593315125,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z088.png
53,254,255,0.43244025111198425,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
54,85,86,0.45200806856155396,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z086.png
55,147,148,0.4564812183380127,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
