distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,202,203,0.15019388496875763,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
2,227,228,0.16762718558311462,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
3,217,218,0.1988058090209961,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
4,214,215,0.2067687213420868,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
5,218,219,0.21022360026836395,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
6,193,194,0.2596168518066406,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
7,215,216,0.26709944009780884,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
8,228,229,0.2692091464996338,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
9,219,220,0.2761749029159546,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
10,216,217,0.308397114276886,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
11,221,222,0.3140020966529846,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
12,189,190,0.32360193133354187,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
13,229,230,0.3898926079273224,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
14,230,231,0.4546891450881958,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
15,203,204,0.48198094964027405,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z204.png
16,272,273,0.48288214206695557,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
17,208,209,0.4891202449798584,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z209.png
