distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,268,269,0.07753203809261322,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
2,277,278,0.09764352440834045,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
3,269,270,0.10307241976261139,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
4,267,268,0.10717783123254776,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
5,275,276,0.12418954819440842,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
6,284,285,0.13127674162387848,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z285.png
7,274,275,0.14359727501869202,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
8,276,277,0.1508590579032898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
9,283,284,0.16530290246009827,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
10,298,299,0.16633513569831848,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
11,273,274,0.18289807438850403,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
12,263,264,0.19512899219989777,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z264.png
13,264,265,0.21127815544605255,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z265.png
14,282,283,0.21237541735172272,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
15,266,267,0.21363939344882965,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z267.png
16,160,161,0.21753154695034027,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z161.png
17,278,279,0.230730801820755,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
18,271,272,0.23469239473342896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
19,270,271,0.23950885236263275,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z271.png
20,262,263,0.24228712916374207,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z263.png
21,272,273,0.24485182762145996,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
22,209,210,0.2469525933265686,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
23,281,282,0.2481898069381714,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
24,205,206,0.2581920921802521,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z206.png
25,299,300,0.25875455141067505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z300.png
26,265,266,0.27465662360191345,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z266.png
27,279,280,0.2768837511539459,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
28,297,298,0.3039412498474121,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
29,155,156,0.31549251079559326,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
30,280,281,0.3175296187400818,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
31,159,160,0.3335641324520111,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
32,154,155,0.35735023021698,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
33,296,297,0.5321122407913208,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
34,295,296,0.6254830956459045,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z296.png
35,289,290,0.6332312226295471,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z290.png
36,290,291,0.6579420566558838,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z291.png
37,294,295,0.7150101065635681,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z295.png
