Index,case_id,date,predicted_class,mission_duration_requested_h,descriptor,alpha,run_name,physical_run_id,deduplicated_baseline,prototype_based_maps,TEMPpred_used_as_objective,information_map_formula,solver_status,solver_runtime,solver_gap,solver_returncode,run_dir,total_script_runtime,trajectory_length,mission_duration,number_of_valid_cells_sampled,collected_STD,collected_descriptor,collected_information_score,percentage_path_in_top10_STD,percentage_path_in_top10_descriptor,trajectory_overlap_ratio_with_baseline,path_difference_from_baseline,regions_visited,crossing_count,fraction_path_region_A,fraction_path_region_B,baseline_STD,baseline_runtime,STD_retention,regime_balance,runtime_score,recommendation_score
10,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r3_cells,0.0,baseline_STD,C01_representative__single_auv_12h__baseline_STD,True,True,False,STD_norm,SUCCESS,398.10731389996363,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__51c49ddc1b,1734.0208090000087,36.655,10.566666666666666,156,94.36653137207031,55.55754470825195,94.36653137207031,0.3525641025641026,0.391025641025641,1.0,0.0,0,0,0.0,0.0,94.36653137207031,398.10731389996363,1.0,0.0,0.0025055917673577144,0.4284404806543693
11,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r3_cells,0.25,boundary_distance_score_r3_cells_alpha025,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*boundary_distance_score_r3_cells,SUCCESS,351.72768389998237,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__6b733a719e,1734.0256285999785,38.209,11.0,148,87.32256317138672,115.83938598632812,106.09300231933594,0.34459459459459457,0.9864864864864865,0.07801418439716312,0.9219858156028369,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9253552281909092,0.0,0.00283504824158785,0.6254843747281406
12,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r3_cells,0.5,boundary_distance_score_r3_cells_alpha050,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*boundary_distance_score_r3_cells,SUCCESS,316.76249400002416,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__65ecf17c6a,1734.0303933999967,38.525,11.083333333333334,164,96.73814392089844,125.86660766601562,123.29387664794922,0.3353658536585366,0.9512195121951219,0.07023411371237458,0.9297658862876255,0,0,0.0,0.0,94.36653137207031,398.10731389996363,1.0251319245747974,0.0,0.0031470045045653623,0.6757164175790855
13,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r3_cells,0.75,boundary_distance_score_r3_cells_alpha075,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*boundary_distance_score_r3_cells,SUCCESS,179.4315534000052,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__9fd6424366,1734.0355157000013,39.984,11.316666666666666,156,88.14088439941406,135.17022705078125,129.72119140625,0.21794871794871795,1.0,0.0684931506849315,0.9315068493150684,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9340269597479467,0.0,0.005542267863664976,0.6574239687107601
14,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r3_cells,1.0,boundary_distance_score_r3_cells_alpha100,C01_representative__single_auv_12h__boundary_distance_score_r3_cells_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*boundary_distance_score_r3_cells,SUCCESS,89.56625090003945,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__4832e38632,1734.0399393999833,40.113,11.366666666666667,163,93.86407470703125,142.10922241210938,142.10922241210938,0.24539877300613497,1.0,0.07407407407407407,0.9259259259259259,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9946754780775192,0.0,0.011041640678090214,0.6881294702838295
15,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r5_cells,0.0,baseline_STD,C01_representative__single_auv_12h__baseline_STD,True,True,False,STD_norm,SUCCESS,398.10731389996363,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__51c49ddc1b,1734.0449954000069,36.655,10.566666666666666,156,94.36653137207031,76.25198364257812,94.36653137207031,0.3525641025641026,0.391025641025641,1.0,0.0,0,0,0.0,0.0,94.36653137207031,398.10731389996363,1.0,0.0,0.0025055917673577144,0.4521015165115333
16,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r5_cells,0.25,boundary_distance_score_r5_cells_alpha025,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*boundary_distance_score_r5_cells,SUCCESS,370.8505821999861,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__57e4bae93c,1734.049928100023,38.507,11.116666666666667,144,87.50467681884766,120.62911987304688,105.63512420654297,0.3680555555555556,0.7986111111111112,0.07526881720430108,0.9247311827956989,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9272850823967705,0.0,0.0026892522100777213,0.6246545680334588
17,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r5_cells,0.5,boundary_distance_score_r5_cells_alpha050,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*boundary_distance_score_r5_cells,SUCCESS,311.4478547999752,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__a090b6388e,1734.0542867999757,38.249,11.066666666666666,163,95.85861206054688,135.7786865234375,125.24044799804688,0.27607361963190186,0.7607361963190185,0.07407407407407407,0.9259259259259259,0,0,0.0,0.0,94.36653137207031,398.10731389996363,1.0158115453305532,0.0,0.0032005340559633105,0.6761046808819865
18,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r5_cells,0.75,boundary_distance_score_r5_cells_alpha075,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*boundary_distance_score_r5_cells,SUCCESS,189.1571465000161,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__a68d8680bb,1734.05887790001,38.933,11.233333333333333,157,92.39990234375,141.50027465820312,135.83058166503906,0.33121019108280253,0.9617834394904459,0.08304498269896193,0.9169550173010381,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9791596766382538,0.0,0.005258808403500709,0.6697791320027804
19,C01_representative,2024-08-24,1,12.0,boundary_distance_score_r5_cells,1.0,boundary_distance_score_r5_cells_alpha100,C01_representative__single_auv_12h__boundary_distance_score_r5_cells_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*boundary_distance_score_r5_cells,SUCCESS,92.5939870000002,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__b7a82cca1c,1734.0637443999876,39.252,11.15,163,93.690673828125,149.73248291015625,149.73248291015625,0.2822085889570552,1.0,0.056291390728476824,0.9437086092715232,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9928379528830987,0.0,0.01068444706816473,0.6901180196066294
20,C01_representative,2024-08-24,1,12.0,interest_map,0.0,baseline_STD,C01_representative__single_auv_12h__baseline_STD,True,True,False,STD_norm,SUCCESS,398.10731389996363,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__51c49ddc1b,1734.0700297000003,36.655,10.566666666666666,156,94.36653137207031,54.29492950439453,94.36653137207031,0.3525641025641026,0.0,1.0,0.0,0,0,0.0,0.0,94.36653137207031,398.10731389996363,1.0,0.0,0.0025055917673577144,0.5244608117396133
21,C01_representative,2024-08-24,1,12.0,interest_map,0.25,interest_map_alpha025,C01_representative__single_auv_12h__interest_map_alpha025,False,True,False,(1-0.25)*STD_norm + 0.25*interest_map,SUCCESS,366.8009506999515,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__8dd3bf31fe,1734.0748170000152,37.7,10.866666666666667,154,93.93143463134766,54.568511962890625,94.14035034179688,0.38311688311688313,0.0,0.14814814814814814,0.8518518518518519,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9953892896729758,0.0,0.0027188619227245837,0.6515239822857856
22,C01_representative,2024-08-24,1,12.0,interest_map,0.5,interest_map_alpha050,C01_representative__single_auv_12h__interest_map_alpha050,False,True,False,(1-0.50)*STD_norm + 0.50*interest_map,SUCCESS,289.4963438999839,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__b51222f2b4,1734.0798796999734,37.169,10.7,150,87.33991241455078,57.77928161621094,98.71725463867188,0.31333333333333335,0.12,0.08896797153024912,0.9110320284697508,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.9255390777285769,0.0,0.0034423841160090255,0.6463278352282601
23,C01_representative,2024-08-24,1,12.0,interest_map,0.75,interest_map_alpha075,C01_representative__single_auv_12h__interest_map_alpha075,False,True,False,(1-0.75)*STD_norm + 0.75*interest_map,SUCCESS,279.10742740001297,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__d09f080a30,1734.0847438999917,38.719,11.166666666666666,149,83.14356231689453,60.235084533691406,81.24967193603516,0.174496644295302,0.22818791946308725,0.04452054794520548,0.9554794520547946,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.8810704505930643,0.0,0.003570058849499661,0.6453233652561813
24,C01_representative,2024-08-24,1,12.0,interest_map,1.0,interest_map_alpha100,C01_representative__single_auv_12h__interest_map_alpha100,False,True,False,(1-1.00)*STD_norm + 1.00*interest_map,SUCCESS,98.40279529994586,,0,results\fossum_roi_x490_step12a_single_auv_weight_duration_sensitivity_20260605_152501\planner_runs\C01_representative__sing__aac4163c2f,1734.0891503000166,37.346,10.8,154,83.84747314453125,62.332645416259766,62.332645416259766,0.13636363636363635,0.2792207792207792,0.03333333333333333,0.9666666666666667,0,0,0.0,0.0,94.36653137207031,398.10731389996363,0.8885297777231601,0.0,0.010060079266206959,0.6569914301297267
