path,format,vehicle_id,n_records,time_min,time_max,lat_min,lat_max,lon_min,lon_max,depth_min,depth_max,temp_min,temp_max,salinity_min,salinity_max,notes
data/AUVdata/lauv-xplore-2_2024_10_29.nc,.nc,lauv-xplore-2,27486,1730189716.612685,1730217447.361487,39.53912353515625,39.579620361328125,-9.369447708129883,-9.239222526550293,-0.005455983337014914,49.81784820556641,14.55200004577637,17.61700057983398,29.73153495788574,37.28003692626953,
data/AUVdata/lauv-xplore-2_2024_10_31.nc,.nc,lauv-xplore-2,18187,1730370846.662401,1730389394.157015,39.66786193847656,39.670753479003906,-9.389361381530762,-9.284171104431152,0.04807859286665916,99.1242904663086,13.79500007629395,18.00099945068359,35.3978385925293,35.77001190185547,
data/AUVdata/lauv-xplore-3_2024_10_30.nc,.nc,lauv-xplore-3,90839,1730300804.009484,1730392209.825876,39.514652252197266,39.579833984375,-9.396854400634766,-9.183002471923828,-0.1252260804176331,49.69937133789062,14.56599998474121,18.00399971008301,11.56122398376465,35.70353698730469,
data/AUVdata/lauv-xplore-5_2024_10_29.nc,.nc,lauv-xplore-5,150019,1730213916.350014,1730364746.633637,39.51017379760742,39.58162307739258,-9.388548851013184,-9.181884765625,-0.108919121325016,90.00631713867188,13.73400020599365,18.14200019836426,32.76477432250977,35.76998519897461,
