route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,153.764,93.01467
1,1,39.548916,-9.300812,102.3958,153.764,93.01467
1,2,39.541,-9.290119,93.01467,153.764,93.01467
1,3,39.564743,-9.279426,102.51209,153.764,93.01467
1,4,39.57002,-9.268733,100.28947,153.764,93.01467
1,5,39.58321,-9.271406,107.16238,153.764,93.01467
1,6,39.58849,-9.260714,108.19404,153.764,93.01467
1,7,39.59904,-9.26606,123.230385,153.764,93.01467
1,8,39.604317,-9.276752,139.73486,153.764,93.01467
1,9,39.58321,-9.284773,112.38755,153.764,93.01467
1,10,39.5964,-9.295465,150.16873,153.764,93.01467
1,11,39.606956,-9.290119,167.4592,153.764,93.01467
1,12,39.617508,-9.282099,204.61812,153.764,93.01467
1,13,39.625423,-9.290119,265.45618,153.764,93.01467
1,14,39.670273,-9.303485,213.56393,153.764,93.01467
1,15,39.68874,-9.303485,155.65611,153.764,93.01467
1,16,39.69929,-9.292792,143.84056,153.764,93.01467
1,17,39.712482,-9.287446,135.52847,153.764,93.01467
1,18,39.70193,-9.263387,162.25111,153.764,93.01467
1,19,39.691376,-9.260714,194.07614,153.764,93.01467
1,20,39.6861,-9.25002,244.41644,153.764,93.01467
1,21,39.69929,-9.25002,181.59015,153.764,93.01467
1,22,39.715122,-9.255366,141.50563,153.764,93.01467
1,23,39.720398,-9.242001,131.41264,153.764,93.01467
1,24,39.709846,-9.236654,157.64607,153.764,93.01467
1,25,39.71776,-9.228634,139.22443,153.764,93.01467
1,26,39.720398,-9.212595,129.34094,153.764,93.01467
1,27,39.715122,-9.201901,130.41246,153.764,93.01467
1,28,39.704567,-9.207248,150.79346,153.764,93.01467
1,29,39.707207,-9.223288,165.1474,153.764,93.01467
1,30,39.696655,-9.223288,190.5227,153.764,93.01467
1,31,39.691376,-9.236654,210.29025,153.764,93.01467
1,32,39.6861,-9.225961,238.6254,153.764,93.01467
1,33,39.67555,-9.225961,296.40234,153.764,93.01467
1,34,39.680824,-9.236654,273.5591,153.764,93.01467
1,35,39.670273,-9.239327,339.7123,153.764,93.01467
1,36,39.65708,-9.236654,322.7344,153.764,93.01467
1,37,39.65444,-9.25002,331.28085,153.764,93.01467
1,38,39.662357,-9.258039,348.0806,153.764,93.01467
1,39,39.67291,-9.252693,324.99844,153.764,93.01467
1,40,39.680824,-9.260714,258.44788,153.764,93.01467
1,41,39.670273,-9.268733,303.6167,153.764,93.01467
1,42,39.694016,-9.279426,156.3827,153.764,93.01467
1,43,39.6861,-9.287446,184.93556,153.764,93.01467
1,44,39.67555,-9.292792,220.59633,153.764,93.01467
1,45,39.670273,-9.282099,270.2918,153.764,93.01467
1,46,39.659718,-9.282099,301.49292,153.764,93.01467
1,47,39.65444,-9.271406,319.6887,153.764,93.01467
1,48,39.646526,-9.263387,310.54794,153.764,93.01467
1,49,39.635975,-9.260714,277.9084,153.764,93.01467
1,50,39.649166,-9.225961,264.99918,153.764,93.01467
1,51,39.638615,-9.228634,217.1299,153.764,93.01467
1,52,39.6307,-9.236654,200.1455,153.764,93.01467
1,53,39.617508,-9.239327,144.42989,153.764,93.01467
1,54,39.606956,-9.236654,107.169945,153.764,93.01467
1,55,39.59904,-9.228634,97.6348,153.764,93.01467
1,56,39.593765,-9.239327,100.243774,153.764,93.01467
1,57,39.59904,-9.252693,112.1126,153.764,93.01467
1,58,39.609592,-9.25002,117.39076,153.764,93.01467
1,59,39.622784,-9.252693,188.3373,153.764,93.01467
1,60,39.612232,-9.26606,148.16458,153.764,93.01467
1,61,39.625423,-9.268733,232.13857,153.764,93.01467
1,62,39.63334,-9.276752,298.33386,153.764,93.01467
1,63,39.64389,-9.276752,324.33694,153.764,93.01467
1,64,39.638615,-9.287446,336.755,153.764,93.01467
1,65,39.635975,-9.303485,341.0275,153.764,93.01467
1,66,39.646526,-9.316852,320.39578,153.764,93.01467
1,67,39.638615,-9.324871,378.37775,153.764,93.01467
1,68,39.6307,-9.314178,335.36246,153.764,93.01467
1,69,39.622784,-9.306158,275.84747,153.764,93.01467
1,70,39.612232,-9.300812,207.24374,153.764,93.01467
1,71,39.60168,-9.306158,182.29196,153.764,93.01467
1,72,39.591125,-9.306158,147.61882,153.764,93.01467
1,73,39.5964,-9.316852,194.71863,153.764,93.01467
1,74,39.609592,-9.316852,256.1524,153.764,93.01467
1,75,39.62806,-9.338238,399.23685,153.764,93.01467
1,76,39.625423,-9.354278,472.75696,153.764,93.01467
1,77,39.612232,-9.34893,418.17865,153.764,93.01467
1,78,39.604317,-9.356951,396.26114,153.764,93.01467
1,79,39.5964,-9.34893,291.75278,153.764,93.01467
1,80,39.604317,-9.340911,327.20935,153.764,93.01467
1,81,39.60168,-9.327544,256.29233,153.764,93.01467
1,82,39.591125,-9.327544,192.67145,153.764,93.01467
1,83,39.58321,-9.319525,136.2026,153.764,93.01467
1,84,39.5753,-9.327544,133.56105,153.764,93.01467
1,85,39.57266,-9.340911,143.98578,153.764,93.01467
1,86,39.58321,-9.340911,163.02582,153.764,93.01467
1,87,39.58321,-9.359624,191.23468,153.764,93.01467
1,88,39.57266,-9.362297,173.20686,153.764,93.01467
1,89,39.580574,-9.37299,238.45549,153.764,93.01467
1,90,39.5753,-9.386356,279.4972,153.764,93.01467
1,91,39.562107,-9.375663,194.79425,153.764,93.01467
1,92,39.55683,-9.3890295,222.4427,153.764,93.01467
1,93,39.533085,-9.36497,119.420494,153.764,93.01467
1,94,39.535725,-9.3516035,112.64396,153.764,93.01467
1,95,39.55419,-9.367643,149.77267,153.764,93.01467
1,96,39.559467,-9.3516035,133.75691,153.764,93.01467
1,97,39.55155,-9.343584,119.48455,153.764,93.01467
