distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,267,268,0.10248866677284241,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
2,269,270,0.10859764367341995,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
3,268,269,0.10963672399520874,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
4,277,278,0.11351887881755829,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
5,263,264,0.12598897516727448,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z264.png
6,160,161,0.1362971067428589,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z161.png
7,264,265,0.15138258039951324,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z265.png
8,266,267,0.1545514315366745,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z267.png
9,270,271,0.1569463163614273,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z271.png
10,262,263,0.15787914395332336,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z263.png
11,278,279,0.15908478200435638,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z279.png
12,271,272,0.1692042052745819,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z272.png
13,275,276,0.1733555644750595,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
14,298,299,0.17734646797180176,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
15,299,300,0.19135726988315582,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z300.png
16,272,273,0.1951107531785965,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z273.png
17,274,275,0.196812704205513,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
18,273,274,0.20376059412956238,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
19,284,285,0.2096433788537979,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z285.png
20,283,284,0.20988696813583374,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
21,279,280,0.21205353736877441,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z280.png
22,276,277,0.21826642751693726,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
23,281,282,0.2231539785861969,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z282.png
24,155,156,0.23151594400405884,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z156.png
25,159,160,0.2457674890756607,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z160.png
26,280,281,0.24850529432296753,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z281.png
27,154,155,0.2712836265563965,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z155.png
28,282,283,0.2767239809036255,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
29,209,210,0.28527185320854187,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
30,297,298,0.3859468400478363,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
