distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,119,120,0.05793902650475502,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z120.png
2,118,119,0.06307393312454224,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z119.png
3,74,75,0.07171711325645447,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z075.png
4,120,121,0.07406524568796158,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z121.png
5,78,79,0.07466262578964233,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z079.png
6,57,58,0.07794006168842316,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z058.png
7,117,118,0.08175400644540787,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z118.png
8,99,100,0.08899999409914017,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z100.png
9,77,78,0.09018118679523468,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z078.png
10,98,99,0.09106756001710892,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z099.png
11,58,59,0.09178409725427628,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z059.png
12,92,93,0.09745502471923828,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z093.png
13,93,94,0.10147429257631302,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z094.png
14,94,95,0.10770194977521896,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z095.png
15,116,117,0.11801144480705261,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z117.png
16,95,96,0.11824168264865875,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z096.png
17,75,76,0.11889410763978958,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z076.png
18,56,57,0.12483316659927368,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z057.png
19,115,116,0.12893320620059967,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z116.png
20,59,60,0.1354394257068634,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z060.png
