distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,171,172,0.09924741834402084,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
2,164,165,0.1270468533039093,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
3,166,167,0.14709590375423431,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
4,144,145,0.17475412786006927,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
5,167,168,0.20638532936573029,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z168.png
6,145,146,0.2084939032793045,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
7,175,176,0.2163383513689041,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
8,238,239,0.2207178920507431,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z239.png
9,162,163,0.22282378375530243,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
10,176,177,0.23008444905281067,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z177.png
11,236,237,0.24213090538978577,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z237.png
12,232,233,0.2558750510215759,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
13,237,238,0.2585454285144806,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
14,131,132,0.26819950342178345,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
15,174,175,0.26863008737564087,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
16,233,234,0.26879119873046875,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
17,245,246,0.2800687849521637,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
18,132,133,0.28706061840057373,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
19,165,166,0.29772520065307617,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
20,186,187,0.29832181334495544,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
21,163,164,0.29891231656074524,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
22,231,232,0.30678418278694153,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
23,183,184,0.3100769519805908,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
24,184,185,0.3258066475391388,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
25,260,261,0.32997947931289673,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z261.png
26,141,142,0.33379364013671875,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
27,188,189,0.33665403723716736,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
28,172,173,0.3439455032348633,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
29,170,171,0.3605201542377472,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z171.png
30,239,240,0.36261165142059326,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z240.png
31,234,235,0.37090879678726196,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
32,177,178,0.371974915266037,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z178.png
33,173,174,0.3727611303329468,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
34,130,131,0.3770802915096283,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z131.png
35,133,134,0.39200395345687866,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
36,187,188,0.40218088030815125,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
37,140,141,0.40940600633621216,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
38,168,169,0.4182009994983673,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z169.png
39,230,231,0.4346618354320526,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
40,219,220,0.46440091729164124,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
41,179,180,0.46842512488365173,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z180.png
42,220,221,0.48979443311691284,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z221.png
43,229,230,0.49858689308166504,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
44,250,251,0.5048131346702576,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z251.png
45,235,236,0.5093626379966736,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
46,185,186,0.5096004605293274,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
47,134,135,0.5097162127494812,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
48,216,217,0.5541327595710754,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
49,228,229,0.5739871859550476,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z229.png
50,249,250,0.5949193835258484,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
51,218,219,0.6014015078544617,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
52,215,216,0.6045783162117004,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
53,142,143,0.6083149313926697,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
54,246,247,0.6155853867530823,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
55,217,218,0.656616747379303,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z218.png
56,34,35,0.6697432398796082,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
57,33,34,0.6765417456626892,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
