distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,182,183,0.054169584065675735,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z183.png
2,180,181,0.17777694761753082,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z181.png
3,207,208,0.21137963235378265,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z208.png
4,158,159,0.22801582515239716,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z159.png
5,243,244,0.23442550003528595,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z244.png
6,221,222,0.2564062178134918,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z222.png
7,178,179,0.25816717743873596,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z179.png
8,157,158,0.2618275284767151,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z158.png
9,244,245,0.2652190029621124,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z245.png
10,169,170,0.27279743552207947,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z170.png
11,206,207,0.2795776128768921,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z207.png
12,261,262,0.2796419858932495,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z262.png
13,242,243,0.3021848201751709,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z243.png
14,189,190,0.31005045771598816,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z190.png
15,193,194,0.31577977538108826,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z194.png
16,202,203,0.3205570876598358,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z203.png
17,161,162,0.33900028467178345,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z162.png
18,241,242,0.3518860936164856,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z242.png
19,226,227,0.3520587980747223,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z227.png
20,227,228,0.3807450532913208,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z228.png
21,240,241,0.40148916840553284,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z241.png
22,156,157,0.40468958020210266,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z157.png
23,194,195,0.42538994550704956,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z195.png
24,214,215,0.4337509572505951,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z215.png
25,129,130,0.43554574251174927,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z130.png
26,201,202,0.4514503479003906,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z202.png
27,192,193,0.4599438011646271,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z193.png
28,198,199,0.524279773235321,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z199.png
29,213,214,0.5603657364845276,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z214.png
30,199,200,0.5737345814704895,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z200.png
31,128,129,0.6622405648231506,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z129.png
