distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,285,286,0.09170025587081909,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z286.png
2,196,197,0.11857529729604721,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z197.png
3,287,288,0.16225457191467285,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z288.png
4,195,196,0.19419395923614502,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z196.png
5,286,287,0.20544350147247314,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z287.png
6,222,223,0.23766635358333588,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z223.png
7,210,211,0.2394326627254486,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z211.png
8,204,205,0.25896114110946655,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z205.png
9,276,277,0.25910264253616333,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z277.png
10,284,285,0.27880123257637024,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z285.png
11,274,275,0.29448020458221436,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z275.png
12,209,210,0.29552316665649414,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z210.png
13,297,298,0.2964124083518982,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z298.png
14,296,297,0.3044269382953644,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z297.png
15,275,276,0.3108580708503723,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z276.png
16,223,224,0.31121301651000977,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z224.png
17,191,192,0.31690075993537903,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z192.png
18,197,198,0.3324316740036011,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z198.png
19,295,296,0.3336428105831146,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z296.png
20,273,274,0.3344617486000061,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z274.png
21,288,289,0.3345728814601898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z289.png
22,289,290,0.3499559164047241,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z290.png
23,282,283,0.36401379108428955,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z283.png
24,225,226,0.3645365834236145,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z226.png
25,190,191,0.37050533294677734,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z191.png
26,277,278,0.37405911087989807,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z278.png
27,268,269,0.3752315640449524,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z269.png
28,269,270,0.37884747982025146,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z270.png
29,283,284,0.39497506618499756,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z284.png
30,290,291,0.3982047736644745,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z291.png
31,224,225,0.39866572618484497,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z225.png
32,267,268,0.4072733223438263,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z268.png
33,212,213,0.40792620182037354,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z213.png
34,294,295,0.4123276174068451,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z295.png
35,298,299,0.44629111886024475,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z299.png
36,291,292,0.45004913210868835,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z292.png
37,292,293,0.6073614954948425,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z293.png
38,211,212,0.6527499556541443,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z212.png
39,293,294,0.6958353519439697,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z294.png
