separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir
305.65702000830396,0.3,1018.8567333610133,6,"[6, 71, 73, 62, 57, 31]",6,50.0,73,0,1311.2663269042969,761.8552105591618,"[191.3587646484375, 1186.353759765625, 493.75897216796875, 2209.224609375, 2066.9716796875, 1719.93017578125]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/canonical_dictionary_seed_sweep/canonical_full_20260328/raw_global_runs/seed019/w72_h40_xds04_seed19_scalerON_canonical_probe_seed019/sd_30pct
