run_id,strategy,base_strategy,case_id,mission_duration_requested_h,role_assignment,w_STD,w_region,w_boundary,solver_status,solver_runtime,fleet_collected_STD,fleet_collected_boundary,fleet_region_A_coverage,fleet_region_B_coverage,region_A_coverage,region_B_coverage,region_balance,regime_specialization_score,inter_vehicle_mean_distance,inter_vehicle_min_distance,inter_vehicle_mean_distance_cells,inter_vehicle_min_distance_cells,trajectory_overlap_ratio,duplicate_sampled_cells,fleet_total_area_covered,auv1_total_reward,auv2_total_reward_original_map,auv2_total_reward_penalized_map,fleet_total_reward,reward_loss_due_to_penalty,overlap_penalty_enabled,lambda_overlap,lambda_proximity,proximity_sigma_cells,proximity_radius_cells,penalty_mode,auv2_original_map_file,auv2_penalized_map_file,auv1_visited_mask_file,auv1_proximity_penalty_file,complementarity_score,baseline_fleet_STD,baseline_runtime,STD_retention,STD_loss_relative_to_baseline,region_B_coverage_gain,runtime_score,recommendation_score
C01_representative__multi_auv_12h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,C01_representative,12.0,shared_STD,1.0,0.0,0.0,REUSED,307.0359218120575,186.4933624267578,231.39166259765625,0.0,0.014995715509854327,0.0,0.014995715509854327,0.0,0.0,15.916228450241032,1.0,15.916228450241032,1.0,0.0,0,310,,,,,,False,0.0,0.0,,,,,,,,0.255248500428449,186.4933624267578,307.0359218120575,1.0,0.0,0.0,0.0032463746244833476,0.4039112476086878
C01_representative__proxy_12h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,587.0604588985443,185.9956817626953,190.94000244140625,0.0,0.026563838903170524,0.0,0.026563838903170524,0.0,0.19127516448497772,5.000264779823846,0.0,5.000264779823846,0.0,0.07801418439716312,22,282,90.69815850257874,96.9039221405983,96.9039221405983,187.60208064317703,0.0,False,0.0,0.0,,,,,,,,0.2876125886380633,186.4933624267578,307.0359218120575,0.9973313759932987,0.0026686240067013145,0.011568123393316197,0.0017005054240052653,0.4363790122522618
C01_representative__proxy_12h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,530.4339420795441,182.17102813720703,164.86322021484375,0.0,0.04198800342759212,0.0,0.04198800342759212,0.0,0.23999999463558197,1.7948654904431616,0.0,1.7948654904431616,0.0,0.21285140562248997,53,249,85.52748383581638,99.80228146910667,99.80228146910667,185.32976530492306,0.0,False,0.0,0.0,,,,,,,,0.27148294845293025,186.4933624267578,307.0359218120575,0.9768231199582328,0.02317688004176721,0.026992287917737792,0.0018817014135132561,0.4303528802799109
C01_representative__proxy_12h__vehicle_specific_8020_penalty_both,vehicle_specific_8020_penalty_both,vehicle_specific_8020,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,596.8969750999822,175.13058471679688,164.5013656616211,0.0,0.06341045415595545,0.0,0.06341045415595545,0.0,0.2746913433074951,6.318124952221245,0.0,6.318124952221245,0.0,0.013071895424836602,4,306,84.2497493326664,98.61190241575241,95.56281163543463,179.81256096810102,3.0490907803177834,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_80__3b282db166_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_80__3b282db166_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_80__3b282db166_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_80__3b282db166_AUV1_proximity_penalty.npy,0.33759852092524906,186.4933624267578,307.0359218120575,0.9390714095016466,0.06092859049835342,0.04841473864610112,0.0016725289500465809,0.4512887419560005
C01_representative__proxy_12h__vehicle_specific_7030,vehicle_specific_7030,vehicle_specific_7030,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,522.5989933013916,167.97958374023438,202.74256134033203,0.03117505995203837,0.037275064267352186,0.03117505995203837,0.037275064267352186,0.9108839555095241,0.4539784938097,25.076676839839894,0.0,25.076676839839894,0.0,0.020066889632107024,6,299,77.70948374271393,102.31055802106857,102.31055802106857,180.0200417637825,0.0,False,0.0,0.0,,,,,,,,0.5190680378476136,186.4933624267578,307.0359218120575,0.9007268760367039,0.09927312396329613,0.02227934875749786,0.0019098585230174128,0.5595097271536817
C01_representative__proxy_12h__vehicle_specific_9010_penalty_both,vehicle_specific_9010_penalty_both,vehicle_specific_9010,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,621.9931791000126,188.9661102294922,204.90733337402344,0.0,0.030848329048843187,0.0,0.030848329048843187,0.0,0.2018633484840393,7.109022168921157,0.0,7.109022168921157,0.0,0.006369426751592357,2,314,90.69815850257874,100.76323732733727,93.82314452528954,184.52130302786827,6.9400928020477295,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_90__e29d681f68_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_90__e29d681f68_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_90__e29d681f68_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_90__e29d681f68_AUV1_proximity_penalty.npy,0.30967039560020687,186.4933624267578,307.0359218120575,1.013259173251839,-0.013259173251839007,0.015852613538988862,0.0016051540105858275,0.4515058189599404
C06_representative__multi_auv_12h__baseline_shared_STD,baseline_shared_STD,baseline_shared_STD,C06_representative,12.0,shared_STD,1.0,0.0,0.0,REUSED,326.3576309680939,161.41756439208984,230.79408264160156,0.051559516231699555,0.0,0.051559516231699555,0.0,0.0,0.21739129722118378,10.628886005094492,1.0,10.628886005094492,1.0,0.0,0,314,,,,,,False,0.0,0.0,,,,,,,,0.3223936549863908,161.41756439208984,326.3576309680939,1.0,0.0,0.0,0.003054763064611332,0.4436309975974674
C06_representative__proxy_12h__vehicle_specific_9010,vehicle_specific_9010,vehicle_specific_9010,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.9,0.1,0.0,SUCCESS,637.7242057323456,172.8098373413086,242.65631103515625,0.04328453214513049,0.0,0.04328453214513049,0.0,0.0,0.20061728358268738,3.9207935080711396,0.0,3.9207935080711396,0.0,0.23076923076923078,60,260,90.66662113368511,79.70802127569914,79.70802127569914,170.37464240938425,0.0,False,0.0,0.0,,,,,,,,0.2576115994541598,161.41756439208984,326.3576309680939,1.07057641460595,-0.07057641460594999,0.0,0.0015656209534965478,0.4382977390690742
C01_representative__proxy_12h__vehicle_specific_7030_penalty_both,vehicle_specific_7030_penalty_both,vehicle_specific_7030,C01_representative,12.0,AUV1=region_A;AUV2=region_B,0.7,0.3,0.0,SUCCESS,561.2304639999638,162.51514434814453,217.98367309570312,0.03117505995203837,0.026135389888603255,0.03117505995203837,0.026135389888603255,0.9120636798795245,0.37532009184360504,20.46353378509135,0.0,20.46353378509135,0.0,0.016891891891891893,5,296,77.70948374271393,89.20031443238258,81.8082274645567,159.51771120727062,7.39208696782589,True,0.2,0.3,2.0,8.0,both,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_70__cf7b9916d0_AUV2_original_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_70__cf7b9916d0_AUV2_penalized_information_map.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_70__cf7b9916d0_AUV1_visited_mask.npy,results\fossum_roi_x490_step12b_overlap_penalty_focused_20260603_121954\penalty_maps\C01_representative__proxy_12h__vehicle_specific_70__cf7b9916d0_AUV1_proximity_penalty.npy,0.49647525941408155,186.4933624267578,307.0359218120575,0.8714258900874806,0.12857410991251939,0.011139674378748929,0.0017786300530311789,0.5326317431685308
C06_representative__proxy_12h__vehicle_specific_8020,vehicle_specific_8020,vehicle_specific_8020,C06_representative,12.0,AUV1=region_A;AUV2=region_B,0.8,0.2,0.0,SUCCESS,590.761323928833,159.17945098876953,228.21246337890625,0.06301718650541056,0.0,0.06301718650541056,0.0,0.0,0.2635135054588318,5.768730405531398,0.0,5.768730405531398,0.0,0.04391891891891892,13,296,81.47306475043297,75.9483108818531,75.9483108818531,157.42137563228607,0.0,False,0.0,0.0,,,,,,,,0.3269546619118719,161.41756439208984,326.3576309680939,0.9861346352749826,0.013865364725017426,0.0,0.0016898704926519715,0.4442356933070018
