scope,prototype_key,prototype_name,row,col,lat,lon,temp_mean,temp_std,region_label,region_label_id,boundary_score,gradient_magnitude,gradient_direction,distance_to_boundary,region_id
global,class_02,prototype_class_02,0,32,39.38888931274414,-9.371371269226074,-0.35711703,0.3335171,high,1,0.7956319,1.4830283,2.705933,7.0,2
global,class_02,prototype_class_02,0,33,39.38888931274414,-9.365615844726562,-0.36486349,0.3310674,high,1,0.80444443,1.4842421,2.706488,6.0,2
global,class_02,prototype_class_02,0,34,39.38888931274414,-9.359859466552734,-0.37261,0.32877672,high,1,0.8050982,1.461006,2.6992571,5.0,2
global,class_02,prototype_class_02,0,35,39.38888931274414,-9.354104042053223,-0.38005024,0.32552126,high,1,0.80405664,1.4321004,2.688463,4.0,2
global,class_02,prototype_class_02,0,36,39.38888931274414,-9.348348617553711,-0.38743475,0.32221308,high,1,0.8119991,1.4285673,2.685809,3.0,2
global,class_02,prototype_class_02,0,37,39.38888931274414,-9.342592239379883,-0.39481932,0.3190605,high,1,0.8216493,1.4292195,2.6845584,2.0,2
global,class_02,prototype_class_02,0,38,39.38888931274414,-9.336836814880371,-0.4022039,0.3160684,high,1,0.831797,1.4305134,2.6835418,1.0,2
global,class_02,prototype_class_02,0,39,39.38888931274414,-9.33108139038086,-0.40958837,0.313241,high,1,0.8419753,1.4310669,2.6822708,0.0,2
global,class_02,prototype_class_02,0,40,39.38888931274414,-9.325325012207031,-0.416973,0.31058308,low,0,0.84252816,1.4326752,2.681359,0.0,1
global,class_02,prototype_class_02,0,41,39.38888931274414,-9.31956958770752,-0.42435756,0.30809885,low,0,0.832955,1.4338818,2.6803098,1.0,1
global,class_02,prototype_class_02,0,42,39.38888931274414,-9.313814163208008,-0.43174204,0.30579266,low,0,0.8268982,1.4280536,2.6768239,1.4142135,1
global,class_02,prototype_class_02,0,43,39.38888931274414,-9.30805778503418,-0.4390677,0.30336633,low,0,0.81489825,1.4161264,2.6693788,2.236068,1
global,class_02,prototype_class_02,0,44,39.38888931274414,-9.302302360534668,-0.44626057,0.30044308,low,0,0.8042942,1.4105303,2.6602702,3.1622777,1
global,class_02,prototype_class_02,0,45,39.38888931274414,-9.296546936035156,-0.4534534,0.29770657,low,0,0.79670286,1.4139358,2.6544328,4.1231055,1
global,class_02,prototype_class_02,0,46,39.38888931274414,-9.290790557861328,-0.4606463,0.29516166,low,0,0.7904775,1.4184772,2.6490483,5.0,1
global,class_02,prototype_class_02,0,47,39.38888931274414,-9.285035133361816,-0.4678392,0.2928134,low,0,0.7860676,1.4222432,2.6433673,5.656854,1
global,class_02,prototype_class_02,0,48,39.38888931274414,-9.279279708862305,-0.47503206,0.29066652,low,0,0.7812743,1.426774,2.6380038,6.4031243,1
global,class_02,prototype_class_02,0,49,39.38888931274414,-9.273523330688477,-0.48222494,0.2887258,low,0,0.77597,1.4309008,2.632504,7.2111025,1
global,class_02,prototype_class_02,0,50,39.38888931274414,-9.267767906188965,-0.48941785,0.28699505,low,0,0.7707958,1.4359624,2.6273842,8.062258,1
global,class_02,prototype_class_02,0,51,39.38888931274414,-9.262012481689453,-0.49661058,0.28547838,low,0,0.7751795,1.469039,2.6331656,8.944272,1
global,class_02,prototype_class_02,0,52,39.38888931274414,-9.256256103515625,-0.50419,0.28380942,low,0,0.7829608,1.5119864,2.6399112,9.848858,1
global,class_02,prototype_class_02,0,53,39.38888931274414,-9.250500679016113,-0.51188517,0.2822337,low,0,0.78289676,1.5289214,2.6363873,10.630146,1
global,class_02,prototype_class_02,0,54,39.38888931274414,-9.244745254516602,-0.5195804,0.28086334,low,0,0.7792726,1.5349127,2.6289334,11.401754,1
global,class_02,prototype_class_02,0,55,39.38888931274414,-9.238988876342773,-0.52727556,0.27970114,low,0,0.7753979,1.5404974,2.621367,12.206555,1
global,class_02,prototype_class_02,0,56,39.38888931274414,-9.233233451843262,-0.53497076,0.27874988,low,0,0.7718294,1.5471314,2.614224,13.038404,1
global,class_02,prototype_class_02,0,57,39.38888931274414,-9.227477073669434,-0.542666,0.27801165,low,0,0.7681147,1.5533726,2.6069508,13.892444,1
global,class_02,prototype_class_02,0,58,39.38888931274414,-9.221721649169922,-0.5503613,0.27748826,low,0,0.76470876,1.5604486,2.600015,14.764823,1
global,class_02,prototype_class_02,0,59,39.38888931274414,-9.21596622467041,-0.5580564,0.27718088,low,0,0.7650065,1.577561,2.5970252,15.6205,1
global,class_02,prototype_class_02,0,60,39.38888931274414,-9.210209846496582,-0.56589764,0.2768842,low,0,0.77853715,1.6313953,2.608932,16.40122,1
global,class_02,prototype_class_02,0,61,39.38888931274414,-9.20445442199707,-0.57422554,0.27608514,low,0,0.78683424,1.6700896,2.6186185,17.20465,1
global,class_02,prototype_class_02,0,62,39.38888931274414,-9.198698997497559,-0.5825535,0.2754506,low,0,0.78237164,1.6716775,2.6152444,18.027756,1
global,class_02,prototype_class_02,0,63,39.38888931274414,-9.19294261932373,-0.5908814,0.2749817,low,0,0.779143,1.6768041,2.613111,18.867962,1
global,class_02,prototype_class_02,0,64,39.38888931274414,-9.187187194824219,-0.5992093,0.27467927,low,0,0.7750659,1.6793618,2.6100957,19.723083,1
global,class_02,prototype_class_02,0,65,39.38888931274414,-9.181431770324707,-0.6075372,0.27454382,low,0,0.77123845,1.6813192,2.606862,20.518284,1
global,class_02,prototype_class_02,0,66,39.38888931274414,-9.175675392150879,-0.6158652,0.27457565,low,0,0.76819694,1.6844181,2.604034,21.260292,1
global,class_02,prototype_class_02,0,67,39.38888931274414,-9.169919967651367,-0.6241931,0.27477467,low,0,0.76492375,1.6869072,2.6010053,22.022715,1
global,class_02,prototype_class_02,0,68,39.38888931274414,-9.164164543151855,-0.632521,0.27514064,low,0,0.7635842,1.6950387,2.59998,22.803509,1
global,class_02,prototype_class_02,0,69,39.38888931274414,-9.158408164978027,-0.640916,0.27473137,low,0,0.7616387,1.701385,2.603371,23.600847,1
global,class_02,prototype_class_02,0,70,39.38888931274414,-9.152652740478516,-0.6493408,0.27407476,low,0,0.75786245,1.7023492,2.6070762,24.41311,1
global,class_02,prototype_class_02,0,71,39.38888931274414,-9.146897315979004,-0.6577656,0.2735912,low,0,0.7526383,1.6990153,2.6092887,25.23886,1
global,class_02,prototype_class_02,0,72,39.38888931274414,-9.141140937805176,-0.6661905,0.2732815,low,0,0.7472373,1.6950558,2.6112802,26.076809,1
global,class_02,prototype_class_02,0,73,39.38888931274414,-9.135385513305664,-0.6746153,0.27314645,low,0,0.7430009,1.694352,2.614405,26.925823,1
global,class_02,prototype_class_02,0,74,39.38888931274414,-9.129630088806152,-0.6830402,0.27318615,low,0,0.73820186,1.6918619,2.6169164,27.784887,1
global,class_02,prototype_class_02,0,75,39.38888931274414,-9.123873710632324,-0.6914649,0.27340066,low,0,0.73308283,1.6876025,2.618839,28.600698,1
global,class_02,prototype_class_02,0,76,39.38888931274414,-9.118118286132812,-0.6998897,0.27378944,low,0,0.7280712,1.6833369,2.6207616,29.410883,1
global,class_02,prototype_class_02,0,77,39.38888931274414,-9.1123628616333,-0.70827097,0.27423233,low,0,0.7164567,1.659765,2.6167889,30.232433,1
global,class_02,prototype_class_02,0,78,39.38888931274414,-9.106606483459473,-0.71641225,0.2742128,low,0,0.70434564,1.6346341,2.6163712,31.06445,1
global,class_02,prototype_class_02,0,79,39.38888931274414,-9.100851058959961,-0.72455347,0.27440372,low,0,0.69917065,1.6286328,2.6227462,31.827662,1
global,class_02,prototype_class_02,0,80,39.38888931274414,-9.09509563446045,-0.7326947,0.27480453,low,0,0.69408274,1.6223052,2.6290376,32.55764,1
global,class_02,prototype_class_02,0,81,39.38888931274414,-9.089339256286621,-0.74083596,0.27541435,low,0,0.68941146,1.6171701,2.6357646,33.30165,1
global,class_02,prototype_class_02,0,82,39.38888931274414,-9.08358383178711,-0.7489772,0.27623186,low,0,0.6845257,1.6113752,2.6422858,34.058773,1
global,class_02,prototype_class_02,0,83,39.38888931274414,-9.077828407287598,-0.75711846,0.27725515,low,0,0.6797933,1.6059757,2.6489575,34.828148,1
global,class_02,prototype_class_02,0,84,39.38888931274414,-9.07207202911377,-0.7652597,0.27848196,low,0,0.6749938,1.6003176,2.6555648,35.608986,1
global,class_02,prototype_class_02,0,85,39.38888931274414,-9.066316604614258,-0.77340096,0.27990964,low,0,0.6206981,1.450608,2.6098366,36.40055,1
global,class_02,prototype_class_02,0,86,39.38888931274414,-9.060561180114746,-0.77966505,0.28110462,low,0,0.53382874,1.2060622,2.5281036,37.202152,1
global,class_02,prototype_class_02,0,87,39.38888931274414,-9.054804801940918,-0.784756,0.28214175,low,0,0.4908755,1.089166,2.5191782,38.013157,1
global,class_02,prototype_class_02,0,88,39.38888931274414,-9.049049377441406,-0.78984696,0.28326902,low,0,0.47649318,1.0552751,2.56466,38.832977,1
global,class_02,prototype_class_02,0,89,39.38888931274414,-9.043293952941895,-0.7949379,0.2844854,low,0,0.46312428,1.024223,2.6133456,39.661064,1
global,class_02,prototype_class_02,0,90,39.38888931274414,-9.037537574768066,-0.80002886,0.2857898,low,0,0.4505962,0.99516344,2.6646414,40.459858,1
global,class_02,prototype_class_02,0,91,39.38888931274414,-9.031782150268555,-0.8051198,0.287181,low,0,0.4394627,0.9697452,2.7192738,41.231056,1
global,class_02,prototype_class_02,0,92,39.38888931274414,-9.026026725769043,-0.81021076,0.28865758,low,0,0.42918804,0.9467558,2.7764258,42.0119,1
global,class_02,prototype_class_02,0,93,39.38888931274414,-9.020270347595215,-0.8153017,0.29021847,low,0,0.7513652,36.855995,0.0075621186,42.80187,1
global,class_02,prototype_class_02,1,0,39.396385192871094,-9.55555534362793,-0.12734029,0.40276867,high,1,0.5231488,1.1927053,2.6603684,39.012817,2
global,class_02,prototype_class_02,1,1,39.396385192871094,-9.549799919128418,-0.13341512,0.40102956,high,1,0.526768,1.193571,2.6567986,38.013157,2
global,class_02,prototype_class_02,1,2,39.396385192871094,-9.54404354095459,-0.1394901,0.39936355,high,1,0.53062046,1.1948311,2.6533809,37.01351,2
global,class_02,prototype_class_02,1,3,39.396385192871094,-9.538288116455078,-0.14556487,0.39777157,high,1,0.53489524,1.1970279,2.650384,36.013885,2
global,class_02,prototype_class_02,1,4,39.396385192871094,-9.532532691955566,-0.15163974,0.39625454,high,1,0.53909475,1.1987054,2.647165,35.014282,2
global,class_02,prototype_class_02,1,5,39.396385192871094,-9.526776313781738,-0.15771455,0.39481324,high,1,0.54356116,1.20085,2.6441603,34.0147,2
global,class_02,prototype_class_02,1,6,39.396385192871094,-9.521020889282227,-0.16378938,0.3934485,high,1,0.5480672,1.2027918,2.6410563,33.01515,2
global,class_02,prototype_class_02,1,7,39.396385192871094,-9.515265464782715,-0.16986427,0.39216125,high,1,0.5529769,1.2055802,2.6383593,32.01562,2
global,class_02,prototype_class_02,1,8,39.396385192871094,-9.509509086608887,-0.17593914,0.39095202,high,1,0.5676326,1.2363808,2.648167,31.016125,2
global,class_02,prototype_class_02,1,9,39.396385192871094,-9.503753662109375,-0.18239096,0.3892082,high,1,0.59340656,1.2991756,2.6707642,30.016663,2
global,class_02,prototype_class_02,1,10,39.396385192871094,-9.497998237609863,-0.18928263,0.386827,high,1,0.6103821,1.3360202,2.682069,29.017237,2
global,class_02,prototype_class_02,1,11,39.396385192871094,-9.492241859436035,-0.19617428,0.3845256,high,1,0.61551845,1.3380593,2.680152,28.01785,2
global,class_02,prototype_class_02,1,12,39.396385192871094,-9.486486434936523,-0.20306589,0.38230544,high,1,0.62027276,1.3386093,2.6776679,27.018513,2
global,class_02,prototype_class_02,1,13,39.396385192871094,-9.480731010437012,-0.20995758,0.38016784,high,1,0.62549746,1.3401382,2.6755607,26.019224,2
global,class_02,prototype_class_02,1,14,39.396385192871094,-9.474974632263184,-0.21684921,0.37811443,high,1,0.63076764,1.3413991,2.673355,25.019993,2
global,class_02,prototype_class_02,1,15,39.396385192871094,-9.469219207763672,-0.22374085,0.3761463,high,1,0.63639843,1.3432968,2.6713867,24.020824,2
global,class_02,prototype_class_02,1,16,39.396385192871094,-9.46346378326416,-0.2306325,0.3742649,high,1,0.64190406,1.3444065,2.6691258,23.021729,2
global,class_02,prototype_class_02,1,17,39.396385192871094,-9.457707405090332,-0.23752417,0.37247166,high,1,0.6654514,1.39756,2.685912,22.022715,2
global,class_02,prototype_class_02,1,18,39.396385192871094,-9.45195198059082,-0.24507044,0.36955515,high,1,0.6899742,1.4531025,2.7033439,21.023796,2
global,class_02,prototype_class_02,1,19,39.396385192871094,-9.446195602416992,-0.25267124,0.36663976,high,1,0.69684863,1.4568473,2.7034307,20.024984,2
global,class_02,prototype_class_02,1,20,39.396385192871094,-9.44044017791748,-0.26027215,0.3638295,high,1,0.7035594,1.4596417,2.7032223,19.026299,2
global,class_02,prototype_class_02,1,21,39.396385192871094,-9.434684753417969,-0.2678729,0.36112684,high,1,0.7095549,1.459867,2.7021835,18.027756,2
global,class_02,prototype_class_02,1,22,39.396385192871094,-9.42892837524414,-0.27547374,0.35853392,high,1,0.715592,1.4597116,2.701017,17.029387,2
global,class_02,prototype_class_02,1,23,39.396385192871094,-9.423172950744629,-0.28307465,0.35605362,high,1,0.72217673,1.4606334,2.7002056,16.03122,2
global,class_02,prototype_class_02,1,24,39.396385192871094,-9.417417526245117,-0.2906755,0.35368794,high,1,0.72866786,1.4607528,2.699129,15.033297,2
global,class_02,prototype_class_02,1,25,39.396385192871094,-9.411661148071289,-0.29827622,0.35143933,high,1,0.7371195,1.466031,2.699735,14.035668,2
global,class_02,prototype_class_02,1,26,39.396385192871094,-9.405905723571777,-0.30593377,0.34881076,high,1,0.7480531,1.4779702,2.7029343,13.038404,2
global,class_02,prototype_class_02,1,27,39.396385192871094,-9.400150299072266,-0.31368205,0.34551257,high,1,0.7579161,1.4862229,2.7057161,12.0415945,2
global,class_02,prototype_class_02,1,28,39.396385192871094,-9.394393920898438,-0.32143033,0.34235045,high,1,0.764799,1.4852211,2.7055733,11.045361,2
global,class_02,prototype_class_02,1,29,39.396385192871094,-9.388638496398926,-0.32917854,0.33932838,high,1,0.7717426,1.4837968,2.7052991,10.049875,2
global,class_02,prototype_class_02,1,30,39.396385192871094,-9.382883071899414,-0.33692682,0.33645007,high,1,0.77997947,1.4855251,2.706013,9.055386,2
global,class_02,prototype_class_02,1,31,39.396385192871094,-9.377126693725586,-0.3446751,0.33371913,high,1,0.78780144,1.4854286,2.7061527,8.062258,2
global,class_02,prototype_class_02,1,32,39.396385192871094,-9.371371269226074,-0.35242334,0.3311394,high,1,0.79520875,1.4835062,2.7057254,7.071068,2
global,class_02,prototype_class_02,1,33,39.396385192871094,-9.365615844726562,-0.36017156,0.32871413,high,1,0.8039049,1.4847206,2.7062793,6.0827627,2
global,class_02,prototype_class_02,1,34,39.396385192871094,-9.359859466552734,-0.3679198,0.3264472,high,1,0.80403376,1.4604318,2.6987054,5.0990195,2
global,class_02,prototype_class_02,1,35,39.396385192871094,-9.354104042053223,-0.37534833,0.32326308,high,1,0.80233216,1.4303104,2.6874793,4.1231055,2
global,class_02,prototype_class_02,1,36,39.396385192871094,-9.348348617553711,-0.3827189,0.32003242,high,1,0.8098164,1.4265934,2.6847446,3.1622777,2
global,class_02,prototype_class_02,1,37,39.396385192871094,-9.342592239379883,-0.39008927,0.31695494,high,1,0.81871724,1.427235,2.6834984,2.236068,2
global,class_02,prototype_class_02,1,38,39.396385192871094,-9.336836814880371,-0.39745978,0.31403488,high,1,0.82706726,1.4285455,2.6824782,1.4142135,2
global,class_02,prototype_class_02,1,39,39.396385192871094,-9.33108139038086,-0.4048302,0.31127676,high,1,0.8313081,1.4290912,2.6812077,1.0,2
global,class_02,prototype_class_02,1,40,39.396385192871094,-9.325325012207031,-0.4122007,0.30868477,high,1,0.84184754,1.4306954,2.6802857,0.0,2
global,class_02,prototype_class_02,1,41,39.396385192871094,-9.31956958770752,-0.41957113,0.3062632,low,0,0.842268,1.4319184,2.6792448,0.0,1
global,class_02,prototype_class_02,1,42,39.396385192871094,-9.313814163208008,-0.42694166,0.30401626,low,0,0.8298477,1.4248432,2.675293,1.0,1
global,class_02,prototype_class_02,1,43,39.396385192871094,-9.30805778503418,-0.43423685,0.30164742,low,0,0.8146445,1.4088439,2.6663468,2.0,1
global,class_02,prototype_class_02,1,44,39.396385192871094,-9.302302360534668,-0.44136322,0.29878157,low,0,0.80395454,1.4005193,2.6561282,2.828427,1
global,class_02,prototype_class_02,1,45,39.396385192871094,-9.296546936035156,-0.44848943,0.29609817,low,0,0.7979649,1.4039661,2.6502612,3.6055512,1
global,class_02,prototype_class_02,1,46,39.396385192871094,-9.290790557861328,-0.45561585,0.29360193,low,0,0.7937765,1.4085451,2.644839,4.2426405,1
global,class_02,prototype_class_02,1,47,39.396385192871094,-9.285035133361816,-0.4627421,0.29129773,low,0,0.7883675,1.4123397,2.639125,5.0,1
global,class_02,prototype_class_02,1,48,39.396385192871094,-9.279279708862305,-0.46986836,0.28919023,low,0,0.7827426,1.416917,2.6337423,5.8309517,1
global,class_02,prototype_class_02,1,49,39.396385192871094,-9.273523330688477,-0.4769947,0.28728372,low,0,0.7767604,1.4210817,2.6282113,6.708204,1
global,class_02,prototype_class_02,1,50,39.396385192871094,-9.267767906188965,-0.48412102,0.28558213,low,0,0.7710368,1.426175,2.623066,7.615773,1
global,class_02,prototype_class_02,1,51,39.396385192871094,-9.262012481689453,-0.4912473,0.28408915,low,0,0.7748178,1.4574747,2.6283,8.485281,1
global,class_02,prototype_class_02,1,52,39.396385192871094,-9.256256103515625,-0.4987369,0.28242707,low,0,0.7830219,1.4980891,2.634396,9.219544,1
global,class_02,prototype_class_02,1,53,39.396385192871094,-9.250500679016113,-0.50633556,0.2808521,low,0,0.7826875,1.5145339,2.6306891,10.0,1
global,class_02,prototype_class_02,1,54,39.396385192871094,-9.244745254516602,-0.51393414,0.2794802,low,0,0.77864456,1.5205828,2.623191,10.816654,1
global,class_02,prototype_class_02,1,55,39.396385192871094,-9.238988876342773,-0.5215327,0.2783143,low,0,0.77440953,1.5262585,2.615573,11.661903,1
global,class_02,prototype_class_02,1,56,39.396385192871094,-9.233233451843262,-0.5291314,0.2773571,low,0,0.7705175,1.5329647,2.6083748,12.529964,1
global,class_02,prototype_class_02,1,57,39.396385192871094,-9.227477073669434,-0.53673005,0.27661073,low,0,0.7665125,1.5392624,2.60105,13.416408,1
global,class_02,prototype_class_02,1,58,39.396385192871094,-9.221721649169922,-0.5443286,0.2760769,low,0,0.7635594,1.546406,2.5940835,14.21267,1
global,class_02,prototype_class_02,1,59,39.396385192871094,-9.21596622467041,-0.55192727,0.2757568,low,0,0.7645519,1.5644975,2.591488,15.0,1
global,class_02,prototype_class_02,1,60,39.396385192871094,-9.210209846496582,-0.5596844,0.27545145,low,0,0.779145,1.6222571,2.6051502,15.811388,1
global,class_02,prototype_class_02,1,61,39.396385192871094,-9.20445442199707,-0.56796974,0.27466318,low,0,0.78822786,1.6640068,2.6160648,16.643316,1
global,class_02,prototype_class_02,1,62,39.396385192871094,-9.198698997497559,-0.57625514,0.2740395,low,0,0.78353083,1.6656213,2.6126869,17.492855,1
global,class_02,prototype_class_02,1,63,39.396385192871094,-9.19294261932373,-0.58454055,0.2735814,low,0,0.7800832,1.6707617,2.6105485,18.35756,1
global,class_02,prototype_class_02,1,64,39.396385192871094,-9.187187194824219,-0.592826,0.27328968,low,0,0.77656186,1.6733277,2.6075177,19.104973,1
global,class_02,prototype_class_02,1,65,39.396385192871094,-9.181431770324707,-0.60111135,0.27316502,low,0,0.77294505,1.6752928,2.6042774,19.849434,1
global,class_02,prototype_class_02,1,66,39.396385192871094,-9.175675392150879,-0.60939676,0.27320766,low,0,0.76969665,1.6784146,2.6014464,20.615528,1
global,class_02,prototype_class_02,1,67,39.396385192871094,-9.169919967651367,-0.6176822,0.27341726,low,0,0.76622844,1.6809273,2.5984051,21.400934,1
global,class_02,prototype_class_02,1,68,39.396385192871094,-9.164164543151855,-0.62596756,0.27379373,low,0,0.76610476,1.6931534,2.5988514,22.203604,1
global,class_02,prototype_class_02,1,69,39.396385192871094,-9.158408164978027,-0.63437515,0.27340376,low,0,0.76601446,1.7054212,2.6043253,23.021729,1
global,class_02,prototype_class_02,1,70,39.396385192871094,-9.152652740478516,-0.6428369,0.27276522,low,0,0.76270044,1.7082233,2.6086605,23.853722,1
global,class_02,prototype_class_02,1,71,39.396385192871094,-9.146897315979004,-0.65129876,0.2722935,low,0,0.7573167,1.7048889,2.6108618,24.698177,1
global,class_02,prototype_class_02,1,72,39.396385192871094,-9.141140937805176,-0.65976053,0.27198952,low,0,0.7517642,1.7009237,2.612852,25.553865,1
global,class_02,prototype_class_02,1,73,39.396385192871094,-9.135385513305664,-0.6682223,0.2718538,low,0,0.7474817,1.7002337,2.6159747,26.400757,1
global,class_02,prototype_class_02,1,74,39.396385192871094,-9.129630088806152,-0.67668414,0.27188674,low,0,0.742888,1.6977544,2.6184843,27.202942,1
global,class_02,prototype_class_02,1,75,39.396385192871094,-9.123873710632324,-0.6851459,0.2720881,low,0,0.737712,1.6934985,2.6204014,28.01785,1
global,class_02,prototype_class_02,1,76,39.396385192871094,-9.118118286132812,-0.69360775,0.27245754,low,0,0.732784,1.6898607,2.6225271,28.84441,1
global,class_02,prototype_class_02,1,77,39.396385192871094,-9.1123628616333,-0.7020341,0.27287462,low,0,0.72240835,1.6702572,2.6199732,29.681644,1
global,class_02,prototype_class_02,1,78,39.396385192871094,-9.106606483459473,-0.7102654,0.27282065,low,0,0.711819,1.6484969,2.6207993,30.413813,1
global,class_02,prototype_class_02,1,79,39.396385192871094,-9.100851058959961,-0.7184967,0.27297086,low,0,0.7067346,1.6425458,2.627146,31.144823,1
global,class_02,prototype_class_02,1,80,39.396385192871094,-9.09509563446045,-0.726728,0.2733246,low,0,0.70153975,1.6362596,2.6334045,31.890438,1
global,class_02,prototype_class_02,1,81,39.396385192871094,-9.089339256286621,-0.7349594,0.27388155,low,0,0.69676876,1.6311736,2.6400905,32.649654,1
global,class_02,prototype_class_02,1,82,39.396385192871094,-9.08358383178711,-0.74319077,0.27464014,low,0,0.6917865,1.625424,2.646576,33.42155,1
global,class_02,prototype_class_02,1,83,39.396385192871094,-9.077828407287598,-0.7514221,0.2755988,low,0,0.6869617,1.6200684,2.653211,34.20526,1
global,class_02,prototype_class_02,1,84,39.396385192871094,-9.07207202911377,-0.7596534,0.27675554,low,0,0.6820699,1.6144415,2.6597815,35.0,1
global,class_02,prototype_class_02,1,85,39.396385192871094,-9.066316604614258,-0.76788473,0.27810773,low,0,0.6331967,1.4807923,2.6213503,35.805027,1
global,class_02,prototype_class_02,1,86,39.396385192871094,-9.060561180114746,-0.7744576,0.27932382,low,0,0.5545776,1.2605197,2.557701,36.619667,1
