route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,76.269,110.0299
1,1,39.5753,-9.295465,111.911865,76.269,110.0299
1,2,39.5753,-9.308832,118.38546,76.269,110.0299
1,3,39.591125,-9.319525,175.7767,76.269,110.0299
1,4,39.612232,-9.3516035,431.72845,76.269,110.0299
1,5,39.622784,-9.354278,467.2612,76.269,110.0299
1,6,39.617508,-9.367643,523.945,76.269,110.0299
1,7,39.604317,-9.375663,488.5743,76.269,110.0299
1,8,39.593765,-9.37299,363.47772,76.269,110.0299
1,9,39.58321,-9.37299,251.93758,76.269,110.0299
1,10,39.577934,-9.383683,277.77408,76.269,110.0299
1,11,39.58321,-9.394376,391.06818,76.269,110.0299
1,12,39.58321,-9.4077425,535.85406,76.269,110.0299
1,13,39.57266,-9.402396,419.525,76.269,110.0299
1,14,39.562107,-9.399722,338.69092,76.269,110.0299
1,15,39.55683,-9.3890295,222.4427,76.269,110.0299
1,16,39.548916,-9.397049,250.8127,76.269,110.0299
1,17,39.533085,-9.418435,245.00526,76.269,110.0299
1,18,39.54364,-9.421108,365.74823,76.269,110.0299
1,19,39.55419,-9.415762,426.38675,76.269,110.0299
1,20,39.58321,-9.421108,638.7078,76.269,110.0299
1,21,39.591125,-9.429129,655.16656,76.269,110.0299
1,22,39.60168,-9.423781,665.32513,76.269,110.0299
1,23,39.593765,-9.413089,640.41223,76.269,110.0299
1,24,39.59904,-9.399722,573.2143,76.269,110.0299
1,25,39.606956,-9.391703,597.2981,76.269,110.0299
1,26,39.612232,-9.405069,676.7874,76.269,110.0299
1,27,39.622784,-9.410416,654.7551,76.269,110.0299
1,28,39.6307,-9.402396,634.15936,76.269,110.0299
1,29,39.64125,-9.410416,557.81573,76.269,110.0299
1,30,39.65444,-9.4077425,405.89542,76.269,110.0299
1,31,39.667633,-9.397049,277.1588,76.269,110.0299
1,32,39.67291,-9.383683,255.5,76.269,110.0299
1,33,39.680824,-9.375663,208.00974,76.269,110.0299
1,34,39.67555,-9.362297,207.09012,76.269,110.0299
1,35,39.67819,-9.34893,183.09135,76.269,110.0299
1,36,39.667633,-9.343584,199.67592,76.269,110.0299
1,37,39.67555,-9.335565,172.59029,76.269,110.0299
1,38,39.68874,-9.332891,147.57404,76.269,110.0299
1,39,39.70193,-9.324871,137.34625,76.269,110.0299
1,40,39.720398,-9.306158,130.15913,76.269,110.0299
1,41,39.720398,-9.292792,129.22026,76.269,110.0299
1,42,39.709846,-9.292792,136.53041,76.269,110.0299
1,43,39.69929,-9.300812,139.678,76.269,110.0299
1,44,39.68874,-9.303485,155.65611,76.269,110.0299
1,45,39.67291,-9.303485,205.29138,76.269,110.0299
1,46,39.662357,-9.314178,229.75081,76.269,110.0299
1,47,39.649166,-9.316852,304.8182,76.269,110.0299
1,48,39.64389,-9.327544,345.13214,76.269,110.0299
1,49,39.612232,-9.314178,255.58214,76.269,110.0299
1,50,39.60168,-9.306158,182.29196,76.269,110.0299
1,51,39.574356,-9.293574,110.0299,76.269,110.0299
