prototype_name,clean_png_path,grad_sigma,threshold,threshold_method,std_temp,iqr_temp,range_temp,score_mean,low_ratio,high_ratio,min_region_ratio,inter_region_diff,coherence_low,coherence_high,coherence_min,mean_grad,p90_grad,front_area_ratio,seed,scope,regime_label
prototype_class_01,C:\Users\E713181\OneDrive - EDP\Documents\Dados\FILIPA_DADOS\results\final_working_pipeline\final_working_20260328\computer_vision_exports_seed11\seed11\global\prototype_class_01_clean.png,1.0,-125.6548843383789,mean_fallback,4.398037433624268,7.0,17.0,-125.6548843383789,0.4556034312248767,0.5443965687751233,0.4556034312248767,7.4936981201171875,1.0,1.0,1.0,0.021340642124414444,0.32045745849609375,0.02269732738133275,11,global,homogeneous
prototype_class_02,C:\Users\E713181\OneDrive - EDP\Documents\Dados\FILIPA_DADOS\results\final_working_pipeline\final_working_20260328\computer_vision_exports_seed11\seed11\global\prototype_class_02_clean.png,1.0,-49.10206985473633,mean_fallback,28.98712158203125,50.0,107.0,-49.10206985473633,0.4812524153376604,0.5187475846623396,0.4812524153376604,49.95216941833496,1.0,1.0,1.0,0.13988131284713745,0.6408286690711975,0.06978538108322759,11,global,single_gradient
prototype_class_03,C:\Users\E713181\OneDrive - EDP\Documents\Dados\FILIPA_DADOS\results\final_working_pipeline\final_working_20260328\computer_vision_exports_seed11\seed11\global\prototype_class_03_clean.png,1.0,58.562110900878906,mean_fallback,73.42100524902344,136.0,234.0,58.562110900878906,0.43303999342723865,0.5669600065727614,0.43303999342723865,132.28418731689453,1.0,1.0,1.0,0.3136947453022003,0.9074872732162476,0.08708908830322339,11,global,multi_regime
prototype_class_04,C:\Users\E713181\OneDrive - EDP\Documents\Dados\FILIPA_DADOS\results\final_working_pipeline\final_working_20260328\computer_vision_exports_seed11\seed11\global\prototype_class_04_clean.png,1.0,78.3452377319336,mean_fallback,26.251935958862305,33.0,115.0,78.3452377319336,0.3939883576921087,0.6060116423078913,0.3939883576921087,44.27261734008789,1.0,1.0,1.0,0.14075905084609985,0.6409149169921875,0.06519814136914272,11,global,single_gradient
prototype_class_05,C:\Users\E713181\OneDrive - EDP\Documents\Dados\FILIPA_DADOS\results\final_working_pipeline\final_working_20260328\computer_vision_exports_seed11\seed11\global\prototype_class_05_clean.png,1.0,138.42425537109375,mean_fallback,10.266082763671875,11.0,43.0,138.42425537109375,0.3023896247744417,0.6976103752255584,0.3023896247744417,19.090538024902344,1.0,1.0,1.0,0.058672670274972916,0.32045745849609375,0.0631456749100049,11,global,single_gradient
