distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,233,234,0.21804362535476685,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
2,188,189,0.22920890152454376,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
3,186,187,0.23650488257408142,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z187.png
4,231,232,0.2699693441390991,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z232.png
5,234,235,0.2792571783065796,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
6,219,220,0.2996990382671356,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z220.png
7,230,231,0.3259367048740387,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z231.png
8,175,176,0.3322159945964813,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z176.png
9,229,230,0.34574782848358154,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z230.png
10,216,217,0.35874253511428833,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z217.png
11,174,175,0.3848819434642792,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z175.png
12,215,216,0.4002334177494049,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z216.png
13,218,219,0.4131096601486206,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z219.png
14,187,188,0.4562152028083801,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z188.png
15,173,174,0.4982406497001648,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
