separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
258.95754000721263,0.26,995.9905384892793,6,"[30, 154, 59, 27, 14, 16]",14,50.0,154,0,1481.9165344238281,675.161214253502,"[365.30865478515625, 2343.168701171875, 2189.22265625, 1213.7259521484375, 1670.56787109375, 1109.50537109375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_26pct,1,4.0,1.0,1.0,1.0,2.05
278.87735077699824,0.28,995.9905384892793,6,"[30, 154, 59, 27, 14, 16]",14,50.0,154,0,1481.9165344238281,675.161214253502,"[365.30865478515625, 2343.168701171875, 2189.22265625, 1213.7259521484375, 1670.56787109375, 1109.50537109375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_28pct,1,4.0,1.0,1.0,1.0,2.05
298.7971615467838,0.3,995.9905384892793,6,"[30, 154, 59, 27, 14, 16]",14,50.0,154,0,1481.9165344238281,675.161214253502,"[365.30865478515625, 2343.168701171875, 2189.22265625, 1213.7259521484375, 1670.56787109375, 1109.50537109375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_30pct,1,4.0,1.0,1.0,1.0,2.05
239.03772923742702,0.24,995.9905384892793,7,"[30, 14, 140, 59, 27, 14, 16]",14,42.857142857142854,140,0,1272.4325561523438,667.4030134992327,"[365.30865478515625, 389.1661376953125, 1969.53125, 2189.22265625, 1213.7259521484375, 1670.56787109375, 1109.50537109375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_24pct,2,3.0,1.0,1.0,4.0,2.3
199.19810769785587,0.2,995.9905384892793,11,"[30, 14, 25, 115, 23, 6, 30, 27, 14, 8, 8]",6,27.272727272727273,115,0,856.8575716885654,388.322552814774,"[365.30865478515625, 389.1661376953125, 858.8690185546875, 1290.479248046875, 784.692626953125, 662.5283813476562, 517.508056640625, 1213.7259521484375, 1670.56787109375, 660.3731079101562, 1012.2142333984375]",fragmenta demais,n_classes alto,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_20pct,6,1.0,1.0,5.0,6.0,2.8000000000000003
219.11791846764143,0.22,995.9905384892793,9,"[30, 14, 140, 23, 6, 30, 27, 14, 16]",6,33.333333333333336,140,0,964.7260335286459,538.0125973033508,"[365.30865478515625, 389.1661376953125, 1969.53125, 784.692626953125, 662.5283813476562, 517.508056640625, 1213.7259521484375, 1670.56787109375, 1109.50537109375]",fragmenta demais,n_classes alto,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed37_scalerON_refined_local_20260325/sd_22pct,4,2.0,1.0,5.0,5.0,2.95
