separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir
208.74001607288307,0.2,1043.7000803644153,7,"[66, 76, 41, 20, 34, 34, 29]",20,42.857142857142854,76,0,1383.2488316127233,433.5609880290925,"[991.7652587890625, 761.7012939453125, 1504.5955810546875, 2071.759521484375, 1165.7445068359375, 1868.978515625, 1318.1971435546875]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_20pct
229.61401768017137,0.22,1043.7000803644153,7,"[66, 76, 41, 20, 34, 34, 29]",20,42.857142857142854,76,0,1383.2488316127233,433.5609880290925,"[991.7652587890625, 761.7012939453125, 1504.5955810546875, 2071.759521484375, 1165.7445068359375, 1868.978515625, 1318.1971435546875]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_22pct
250.48801928745965,0.24,1043.7000803644153,6,"[66, 76, 41, 20, 34, 63]",20,50.0,76,0,1457.8725992838542,547.1750125374199,"[991.7652587890625, 761.7012939453125, 1504.5955810546875, 2071.759521484375, 1165.7445068359375, 2251.66943359375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_24pct
271.36202089474796,0.26,1043.7000803644153,5,"[66, 117, 20, 34, 63]",20,60.0,117,0,1601.5348876953126,492.1612146847112,"[991.7652587890625, 1526.7357177734375, 2071.759521484375, 1165.7445068359375, 2251.66943359375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_26pct
292.2360225020363,0.28,1043.7000803644153,5,"[66, 117, 20, 34, 63]",20,60.0,117,0,1601.5348876953126,492.1612146847112,"[991.7652587890625, 1526.7357177734375, 2071.759521484375, 1165.7445068359375, 2251.66943359375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_28pct
313.11002410932457,0.3,1043.7000803644153,5,"[66, 117, 20, 34, 63]",20,60.0,117,0,1601.5348876953126,492.1612146847112,"[991.7652587890625, 1526.7357177734375, 2071.759521484375, 1165.7445068359375, 2251.66943359375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed11_scalerON_refined_local_20260325/sd_30pct
