route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,74.662,102.3958
1,1,39.567383,-9.298139,109.93066,74.662,102.3958
1,2,39.55683,-9.292792,104.214195,74.662,102.3958
1,3,39.548916,-9.300812,102.3958,74.662,102.3958
1,4,39.559467,-9.308832,111.00005,74.662,102.3958
1,5,39.548916,-9.319525,108.34841,74.662,102.3958
1,6,39.548916,-9.332891,112.50204,74.662,102.3958
1,7,39.53836,-9.359624,117.88289,74.662,102.3958
1,8,39.54364,-9.37299,146.28023,74.662,102.3958
1,9,39.54364,-9.386356,171.75497,74.662,102.3958
1,10,39.548916,-9.397049,250.8127,74.662,102.3958
1,11,39.55419,-9.386356,200.18933,74.662,102.3958
1,12,39.564743,-9.391703,278.64514,74.662,102.3958
1,13,39.57002,-9.402396,405.262,74.662,102.3958
1,14,39.559467,-9.410416,417.3345,74.662,102.3958
1,15,39.548916,-9.413089,359.8337,74.662,102.3958
1,16,39.546276,-9.4264555,432.02866,74.662,102.3958
1,17,39.562107,-9.423781,541.31256,74.662,102.3958
1,18,39.57266,-9.418435,567.6585,74.662,102.3958
1,19,39.580574,-9.4077425,520.24677,74.662,102.3958
1,20,39.58849,-9.415762,642.4298,74.662,102.3958
1,21,39.58585,-9.429129,659.24445,74.662,102.3958
1,22,39.59904,-9.423781,662.5977,74.662,102.3958
1,23,39.612232,-9.423781,662.56366,74.662,102.3958
1,24,39.60168,-9.4077425,642.8049,74.662,102.3958
1,25,39.591125,-9.402396,534.62897,74.662,102.3958
1,26,39.5964,-9.391703,492.7705,74.662,102.3958
1,27,39.58321,-9.394376,391.06818,74.662,102.3958
1,28,39.577934,-9.383683,277.77408,74.662,102.3958
1,29,39.58849,-9.378337,333.36642,74.662,102.3958
1,30,39.60168,-9.378337,474.00336,74.662,102.3958
1,31,39.612232,-9.38101,582.49646,74.662,102.3958
1,32,39.606956,-9.391703,597.2981,74.662,102.3958
1,33,39.617508,-9.391703,635.757,74.662,102.3958
1,34,39.622784,-9.418435,640.5441,74.662,102.3958
1,35,39.6307,-9.4264555,535.69366,74.662,102.3958
1,36,39.63334,-9.413089,609.5741,74.662,102.3958
1,37,39.65444,-9.4077425,405.89542,74.662,102.3958
1,38,39.651806,-9.394376,468.4573,74.662,102.3958
1,39,39.646526,-9.383683,533.7988,74.662,102.3958
1,40,39.635975,-9.38101,625.6356,74.662,102.3958
1,41,39.646526,-9.3703165,478.599,74.662,102.3958
1,42,39.635975,-9.362297,533.78265,74.662,102.3958
1,43,39.62806,-9.37299,571.2401,74.662,102.3958
1,44,39.617508,-9.367643,523.945,74.662,102.3958
1,45,39.622784,-9.354278,467.2612,74.662,102.3958
1,46,39.635975,-9.34893,468.7818,74.662,102.3958
1,47,39.64125,-9.338238,394.7411,74.662,102.3958
1,48,39.6307,-9.338238,405.11307,74.662,102.3958
1,49,39.62806,-9.322198,344.58456,74.662,102.3958
1,50,39.606956,-9.306158,199.62852,74.662,102.3958
1,51,39.604317,-9.290119,161.56906,74.662,102.3958
1,52,39.593765,-9.292792,140.72258,74.662,102.3958
1,53,39.591125,-9.279426,122.945946,74.662,102.3958
1,54,39.580574,-9.276752,107.479805,74.662,102.3958
1,55,39.573627,-9.29083,110.0299,74.662,102.3958
