route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,75.866,110.0299
1,1,39.5964,-9.282099,134.49353,75.866,110.0299
1,2,39.622784,-9.276752,229.83484,75.866,110.0299
1,3,39.63334,-9.292792,315.48074,75.866,110.0299
1,4,39.638615,-9.303485,349.18256,75.866,110.0299
1,5,39.649166,-9.308832,302.32928,75.866,110.0299
1,6,39.64125,-9.316852,351.55093,75.866,110.0299
1,7,39.62806,-9.335565,386.06754,75.866,110.0299
1,8,39.62806,-9.34893,451.9141,75.866,110.0299
1,9,39.635975,-9.356951,507.719,75.866,110.0299
1,10,39.646526,-9.3516035,403.5005,75.866,110.0299
1,11,39.65708,-9.359624,323.106,75.866,110.0299
1,12,39.662357,-9.34893,244.85486,75.866,110.0299
1,13,39.67291,-9.346257,192.0499,75.866,110.0299
1,14,39.6861,-9.354278,168.17181,75.866,110.0299
1,15,39.70193,-9.319525,137.16707,75.866,110.0299
1,16,39.709846,-9.311505,134.28679,75.866,110.0299
1,17,39.709846,-9.327544,135.42413,75.866,110.0299
1,18,39.71776,-9.335565,134.482,75.866,110.0299
1,19,39.707207,-9.340911,138.70332,75.866,110.0299
1,20,39.69929,-9.36497,149.35599,75.866,110.0299
1,21,39.68874,-9.3703165,171.92664,75.866,110.0299
1,22,39.70193,-9.378337,151.51025,75.866,110.0299
1,23,39.691376,-9.383683,168.77112,75.866,110.0299
1,24,39.680824,-9.378337,211.44998,75.866,110.0299
1,25,39.67555,-9.3890295,249.55316,75.866,110.0299
1,26,39.664997,-9.3890295,308.39438,75.866,110.0299
1,27,39.65708,-9.38101,391.03397,75.866,110.0299
1,28,39.646526,-9.383683,533.7988,75.866,110.0299
1,29,39.64389,-9.397049,562.4273,75.866,110.0299
1,30,39.65708,-9.405069,379.3919,75.866,110.0299
1,31,39.65708,-9.421108,335.23727,75.866,110.0299
1,32,39.649166,-9.429129,371.15375,75.866,110.0299
1,33,39.64389,-9.418435,493.4435,75.866,110.0299
1,34,39.635975,-9.429129,482.54126,75.866,110.0299
1,35,39.625423,-9.423781,586.8115,75.866,110.0299
1,36,39.612232,-9.410416,694.9873,75.866,110.0299
1,37,39.593765,-9.397049,510.082,75.866,110.0299
1,38,39.58321,-9.402396,477.93973,75.866,110.0299
1,39,39.5753,-9.391703,323.84723,75.866,110.0299
1,40,39.57002,-9.405069,431.26596,75.866,110.0299
1,41,39.562107,-9.397049,314.9088,75.866,110.0299
1,42,39.55155,-9.394376,243.89272,75.866,110.0299
1,43,39.55155,-9.38101,179.72969,75.866,110.0299
1,44,39.57002,-9.367643,188.12738,75.866,110.0299
1,45,39.562107,-9.359624,144.30144,75.866,110.0299
1,46,39.57266,-9.354278,158.66121,75.866,110.0299
1,47,39.58321,-9.354278,183.175,75.866,110.0299
1,48,39.577934,-9.343584,154.38126,75.866,110.0299
1,49,39.58321,-9.332891,150.93631,75.866,110.0299
1,50,39.591125,-9.322198,181.4083,75.866,110.0299
1,51,39.580574,-9.295465,113.84578,75.866,110.0299
1,52,39.5744,-9.293381,110.0299,75.866,110.0299
