separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
267.2721274962278,0.3,890.9070916540927,7,"[51, 104, 71, 9, 40, 15, 10]",9,42.857142857142854,104,0,1264.2668718610491,1112.8150468503588,"[513.060546875, 811.6210327148438, 3354.531982421875, 728.6573486328125, 2606.6904296875, 355.98291015625, 479.3238525390625]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/canonical_dictionary_seed_sweep/canonical_full_20260328/raw_global_runs/seed083/w72_h40_xds04_seed83_scalerON_canonical_probe_seed083/sd_30pct,2,1.0,1.0,1.0,1.0,1.0
