case_id,candidate_AUV1,candidate_AUV2,pair_score,run_id,strategy,fleet_collected_STD,fleet_collected_boundary,inter_vehicle_min_distance,inter_vehicle_mean_distance,trajectory_overlap_ratio,duplicate_sampled_cells,shared_top10_cells,fleet_region_A_coverage,fleet_region_B_coverage,fleet_region_coverage,fleet_total_area_covered,fleet_complementarity_score,proximity_penalty,increase_region_coverage,decrease_overlap,change_in_STD_collected,change_in_boundary_collected
C01_representative,boundary_alpha050,region_A,1.2237213480200249,pair_tmp,post_solver_selected_pair,192.6298065185547,265.9541015625,0.0,3.09483274849978,0.09090909090909091,27,10,0.0685175751400917,0.006866110838646395,0.0753836859787381,297,0.4922372975348236,0.6089589756013978,0.0753836859787381,0.0,0.0,0.0
C01_representative,region_A,crossing_gamma025,1.2220526939713268,pair_tmp,post_solver_selected_pair,190.2611541748047,268.4506378173828,0.0,4.0364099146817844,0.09523809523809523,28,8,0.06724401426388181,0.007356547327121138,0.07460056159100295,294,0.48968123317645385,0.5731323688102947,0.07460056159100295,0.0,0.0,0.0
C01_representative,region_A,boundary_alpha050,1.221879147166362,pair_tmp,post_solver_selected_pair,192.6298065185547,265.9541015625,0.0,2.8793602385119828,0.09090909090909091,27,10,0.0685175751400917,0.006866110838646395,0.0753836859787381,297,0.4922372975348236,0.6212403146258173,0.0753836859787381,0.0,0.0,0.0
C01_representative,crossing_gamma025,region_A_with_crossing,1.183508638526626,pair_tmp,post_solver_selected_pair,182.9413299560547,267.4658203125,0.0,3.2166017523275787,0.08304498269896193,24,8,0.06546102903718798,0.00784698381559588,0.07330801285278386,289,0.495131515076911,0.5917720150783397,0.07330801285278386,0.0,0.0,0.0
C01_representative,region_A_with_crossing,crossing_gamma025,1.1786110579100255,pair_tmp,post_solver_selected_pair,182.9413299560547,267.4658203125,0.0,2.9012093158476944,0.08304498269896193,24,8,0.06546102903718798,0.00784698381559588,0.07330801285278386,289,0.495131515076911,0.624422552522343,0.07330801285278386,0.0,0.0,0.0
C01_representative,crossing_gamma025,boundary_alpha050,1.1770090683718701,pair_tmp,post_solver_selected_pair,190.60562133789062,281.86473083496094,0.0,2.797153535279176,0.11486486486486487,34,6,0.0618950585838003,0.012996566944580677,0.07489162552838098,296,0.48001338033175805,0.6420561175760443,0.07489162552838098,0.0,0.0,0.0
C01_representative,boundary_alpha050,region_A_with_crossing,1.1758651114082521,pair_tmp,post_solver_selected_pair,185.3099822998047,264.9692840576172,0.0,2.3637157356791567,0.08996539792387544,26,9,0.06622516556291391,0.007111329082883766,0.07333649464579768,289,0.4916855483609611,0.6709307970600614,0.07333649464579768,0.0,0.0,0.0
C01_representative,boundary_alpha050,crossing_gamma025,1.1743420854193716,pair_tmp,post_solver_selected_pair,190.60562133789062,281.86473083496094,0.0,2.513118949300194,0.11486486486486487,34,6,0.0618950585838003,0.012996566944580677,0.07489162552838098,296,0.48001338033175805,0.6598360039260349,0.07489162552838098,0.0,0.0,0.0
C01_representative,region_A_with_crossing,boundary_alpha050,1.1740390330409327,pair_tmp,post_solver_selected_pair,185.3099822998047,264.9692840576172,0.0,2.166506531708244,0.08996539792387544,26,9,0.06622516556291391,0.007111329082883766,0.07333649464579768,289,0.4916855483609611,0.6831046528421896,0.07333649464579768,0.0,0.0,0.0
C01_representative,baseline_STD,region_A,1.1540828792258393,pair_tmp,post_solver_selected_pair,193.63141632080078,251.2827911376953,0.0,2.041221680060319,0.1684981684981685,46,21,0.06902699949057566,0.0004904364884747426,0.0695174359790504,273,0.4505096337404409,0.7258343178296968,0.0695174359790504,0.0,0.0,0.0
