distance_rank_asc,global_image_idx_0_based,global_image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,20,21,0.07875478267669678,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
2,4,5,0.09215928614139557,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
3,11,12,0.10235506296157837,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
4,31,32,0.10711870342493057,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
5,3,4,0.10776273906230927,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
6,19,20,0.10969451814889908,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
7,30,31,0.11223247647285461,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
8,24,25,0.11927875131368637,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
9,21,22,0.1197231337428093,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
10,105,106,0.12553034722805023,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
11,22,23,0.12704461812973022,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
12,25,26,0.13051564991474152,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
13,18,19,0.131710484623909,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
14,12,13,0.13424639403820038,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
15,123,124,0.14529815316200256,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
16,106,107,0.14900073409080505,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
17,23,24,0.15301603078842163,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z024.png
18,0,1,0.16101676225662231,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
19,126,127,0.16137751936912537,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z127.png
20,29,30,0.16195309162139893,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
21,113,114,0.16315047442913055,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
22,1,2,0.1655862033367157,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z002.png
23,10,11,0.16814851760864258,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
24,2,3,0.1715119630098343,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z003.png
25,53,54,0.17159587144851685,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
26,101,102,0.17827321588993073,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
27,26,27,0.18041768670082092,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
28,8,9,0.18094278872013092,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
29,32,33,0.1834624707698822,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
30,9,10,0.1937016248703003,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
31,54,55,0.19735051691532135,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
32,27,28,0.20257268846035004,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
33,7,8,0.20263466238975525,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
34,124,125,0.2063864767551422,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
35,52,53,0.20646122097969055,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
36,107,108,0.2113301157951355,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
37,28,29,0.2141338288784027,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
38,5,6,0.21569977700710297,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
39,122,123,0.22493772208690643,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
40,6,7,0.22808748483657837,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
41,55,56,0.264840304851532,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
42,248,249,0.2735855281352997,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
43,148,149,0.27519816160202026,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
44,247,248,0.2786485254764557,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
45,254,255,0.28469768166542053,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
46,147,148,0.28851157426834106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
47,96,97,0.29442456364631653,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
48,255,256,0.37037765979766846,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
