subclass_id,global_image_idx_0_based,global_image_z_1_based,image_icv_proxy,png_path
1,28,29,0.004671687260270119,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
1,255,256,0.3786340057849884,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z256.png
1,101,102,0.004684325773268938,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
1,147,148,0.318907231092453,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z148.png
1,55,56,0.006359205115586519,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
1,248,249,0.3139430582523346,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
1,29,30,0.008296744897961617,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
1,247,248,0.30819615721702576,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z248.png
1,124,125,0.008549141697585583,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
1,148,149,0.2965216040611267,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z149.png
1,30,31,0.009753696620464325,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
1,254,255,0.2859477400779724,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z255.png
1,54,55,0.009941358119249344,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
1,5,6,0.13808408379554749,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z006.png
1,27,28,0.011387111619114876,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
1,107,108,0.1349654495716095,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
1,53,54,0.011454357765614986,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
1,105,106,0.13233976066112518,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z106.png
1,52,53,0.012238983064889908,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
1,106,107,0.12846052646636963,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z107.png
1,96,97,0.016242584213614464,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
1,6,7,0.1164189875125885,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z007.png
1,26,27,0.017517399042844772,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
1,19,20,0.11203840374946594,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
1,123,124,0.023599660024046898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
1,32,33,0.10052470117807388,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
1,25,26,0.030374424532055855,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
1,18,19,0.0976896733045578,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
1,11,12,0.036918532103300095,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
1,20,21,0.08998016268014908,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
1,1,2,0.037443652749061584,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z002.png
1,4,5,0.08242056518793106,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
1,122,123,0.03808049112558365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z123.png
1,12,13,0.0821111649274826,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
1,31,32,0.03993877395987511,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
1,10,11,0.081474669277668,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z011.png
1,126,127,0.040489599108695984,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z127.png
1,9,10,0.08030299842357635,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z010.png
1,3,4,0.042110100388526917,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
1,7,8,0.0780860185623169,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z008.png
1,2,3,0.04229307547211647,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z003.png
1,21,22,0.07095105201005936,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
1,24,25,0.04277165234088898,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
1,22,23,0.06554865092039108,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
1,0,1,0.054166726768016815,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
1,23,24,0.06516841799020767,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z024.png
1,113,114,0.06292369961738586,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
1,8,9,0.06338495016098022,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z009.png
