separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
341.82868971802344,0.3,1139.4289657267448,4,"[70, 113, 19, 98]",19,75.0,113,0,1701.5569763183594,959.445960851134,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 3361.97265625]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_working_config/w72_h40_xds04_seed71_scalerON_final_sd30_20260325/sd_30pct,1,1.0,1.0,1.0,1.0,1.0
