route_id,waypoint_order,lat,lon,depth_m,route_length_km,route_minimum_depth_m
1,0,39.57266,-9.292792,110.0299,73.265,51.30706
1,1,39.591125,-9.271406,117.41994,73.265,51.30706
1,2,39.606956,-9.25002,115.515335,73.265,51.30706
1,3,39.606956,-9.236654,107.169945,73.265,51.30706
1,4,39.620148,-9.228634,143.55235,73.265,51.30706
1,5,39.62806,-9.212595,158.7179,73.265,51.30706
1,6,39.638615,-9.215268,195.8492,73.265,51.30706
1,7,39.64389,-9.204575,204.68958,73.265,51.30706
1,8,39.6307,-9.180515,151.91335,73.265,51.30706
1,9,39.638615,-9.172496,161.98956,73.265,51.30706
1,10,39.651806,-9.169823,158.22948,73.265,51.30706
1,11,39.651806,-9.143089,94.980125,73.265,51.30706
1,12,39.662357,-9.137742,68.143005,73.265,51.30706
1,13,39.67291,-9.159129,113.9006,73.265,51.30706
1,14,39.667633,-9.169823,152.59608,73.265,51.30706
1,15,39.664997,-9.185862,206.32439,73.265,51.30706
1,16,39.67555,-9.191209,192.52426,73.265,51.30706
1,17,39.694016,-9.207248,166.82523,73.265,51.30706
1,18,39.69929,-9.217941,178.0323,73.265,51.30706
1,19,39.709846,-9.215268,151.93254,73.265,51.30706
1,20,39.71776,-9.207248,130.75374,73.265,51.30706
1,21,39.71776,-9.172496,96.7088,73.265,51.30706
1,22,39.707207,-9.16715,91.73684,73.265,51.30706
1,23,39.694016,-9.172496,102.45154,73.265,51.30706
1,24,39.6861,-9.180515,136.00868,73.265,51.30706
1,25,39.680824,-9.169823,124.83658,73.265,51.30706
1,26,39.680824,-9.151109,86.15522,73.265,51.30706
1,27,39.67555,-9.140416,66.88528,73.265,51.30706
1,28,39.67819,-9.127049,52.750183,73.265,51.30706
1,29,39.664997,-9.124376,52.414173,73.265,51.30706
1,30,39.651806,-9.124376,66.09236,73.265,51.30706
1,31,39.64389,-9.132396,85.54395,73.265,51.30706
1,32,39.63334,-9.132396,93.51843,73.265,51.30706
1,33,39.620148,-9.140416,106.82473,73.265,51.30706
1,34,39.606956,-9.145762,101.51169,73.265,51.30706
1,35,39.5964,-9.140416,77.56759,73.265,51.30706
1,36,39.591125,-9.151109,69.775055,73.265,51.30706
1,37,39.593765,-9.16715,80.05667,73.265,51.30706
1,38,39.604317,-9.169823,100.231285,73.265,51.30706
1,39,39.60168,-9.183188,93.24455,73.265,51.30706
1,40,39.593765,-9.191209,82.24967,73.265,51.30706
1,41,39.593765,-9.204575,85.66013,73.265,51.30706
1,42,39.59904,-9.215268,92.477005,73.265,51.30706
1,43,39.580574,-9.23398,89.39218,73.265,51.30706
1,44,39.591125,-9.239327,98.53941,73.265,51.30706
1,45,39.58585,-9.252693,101.77061,73.265,51.30706
1,46,39.5753,-9.252693,96.040825,73.265,51.30706
1,47,39.562107,-9.263387,94.92799,73.265,51.30706
1,48,39.564743,-9.279426,102.51209,73.265,51.30706
1,49,39.57266,-9.287446,108.199875,73.265,51.30706
1,50,39.57266,-9.290465,110.0299,73.265,51.30706
