separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir
227.88579314534897,0.2,1139.4289657267448,7,"[70, 113, 19, 16, 37, 2, 43]",2,42.857142857142854,113,0,1507.4325000217982,1365.4230991491909,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 1079.135986328125, 1245.7373046875, 63.12356948852539, 4719.775390625]",fragmenta demais,classe minima muito pequena,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_20pct
250.67437245988384,0.22,1139.4289657267448,7,"[70, 113, 19, 16, 37, 2, 43]",2,42.857142857142854,113,0,1507.4325000217982,1365.4230991491909,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 1079.135986328125, 1245.7373046875, 63.12356948852539, 4719.775390625]",fragmenta demais,classe minima muito pequena,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_22pct
273.46295177441874,0.24,1139.4289657267448,5,"[70, 113, 19, 16, 82]",16,60.0,113,0,1628.3793212890625,996.0411806793741,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 1079.135986328125, 3618.50537109375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_24pct
296.25153108895364,0.26,1139.4289657267448,4,"[70, 113, 19, 98]",19,75.0,113,0,1701.5569763183594,959.445960851134,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 3361.97265625]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_26pct
319.04011040348854,0.28,1139.4289657267448,4,"[70, 113, 19, 98]",19,75.0,113,0,1701.5569763183594,959.445960851134,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 3361.97265625]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_28pct
341.82868971802344,0.3,1139.4289657267448,4,"[70, 113, 19, 98]",19,75.0,113,0,1701.5569763183594,959.445960851134,"[1085.999755859375, 1193.104248046875, 1165.1512451171875, 3361.97265625]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/faithful_initial_sd_refined_local_probe/w72_h40_xds04_seed71_scalerON_refined_local_20260325/sd_30pct
