separation_distance,sd_fraction_of_max,max_merge_distance,number_of_classes,class_sizes,min_class_size,mean_class_size,max_class_size,singleton_count,mean_icv,std_icv,icv_per_class,behavior_label,behavior_reason,output_dir,classes_distance_from_target,rank_mean_icv,rank_singletons,rank_min_class,rank_classes_balance,balanced_score
312.5505991174926,0.3,1041.835330391642,5,"[58, 122, 20, 37, 63]",20,60.0,122,0,1570.6628540039062,549.651513842905,"[715.6987915039062, 1482.068359375, 2071.759521484375, 1332.1181640625, 2251.66943359375]",plausivel,sem sinais fortes de fragmentacao/mistura,results/fossum/final_working_pipeline/official_fixed_dictionary_20260328/_tmp/seed71/global_stage_out/w72_h40_xds04_seed71_scalerON_official_sd30_seed71/sd_30pct,0,1.0,1.0,1.0,1.0,1.0
