distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,131,132,0.06300283223390579,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
2,132,133,0.08090748637914658,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
3,165,166,0.08450204879045486,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
4,163,164,0.09284588694572449,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
5,141,142,0.09778930991888046,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
6,162,163,0.10778418928384781,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
7,145,146,0.11969654262065887,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
8,140,141,0.15673503279685974,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
9,133,134,0.15684755146503448,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
10,245,246,0.18188132345676422,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
11,172,173,0.19502244889736176,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
12,164,165,0.195612370967865,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
13,166,167,0.20770733058452606,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
14,171,172,0.22096888720989227,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
15,173,174,0.23066647350788116,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
16,251,252,0.2380087971687317,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z252.png
17,136,137,0.23906582593917847,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z137.png
18,144,145,0.24414600431919098,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
19,137,138,0.2589021921157837,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
20,250,251,0.261209100484848,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z251.png
21,135,136,0.2626035213470459,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z136.png
22,108,109,0.26309022307395935,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z109.png
23,138,139,0.27138957381248474,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z139.png
24,134,135,0.2743750214576721,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
25,143,144,0.27590617537498474,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z144.png
26,139,140,0.2775702476501465,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z140.png
27,109,110,0.33851245045661926,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z110.png
28,249,250,0.3462740480899811,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
29,35,36,0.35887545347213745,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z036.png
30,142,143,0.36008724570274353,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
31,104,105,0.38957059383392334,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z105.png
32,232,233,0.4118979871273041,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z233.png
33,34,35,0.4193808436393738,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
34,33,34,0.43304088711738586,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
35,233,234,0.4529203176498413,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z234.png
36,188,189,0.5351256132125854,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z189.png
37,183,184,0.5622541308403015,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z184.png
38,184,185,0.5787193179130554,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z185.png
39,234,235,0.5976769924163818,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z235.png
40,235,236,0.7401169538497925,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z236.png
41,185,186,0.7534445524215698,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z186.png
