distance_rank_asc,image_idx_0_based,image_z_1_based,distance_to_prototype_rmse_norm,png_path
1,136,137,0.0820314809679985,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z137.png
2,137,138,0.08238372206687927,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z138.png
3,15,16,0.08432245999574661,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z016.png
4,108,109,0.08708024024963379,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z109.png
5,16,17,0.10221352428197861,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z017.png
6,14,15,0.10415178537368774,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z015.png
7,151,152,0.10590904951095581,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z152.png
8,138,139,0.1086910143494606,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z139.png
9,17,18,0.11597894132137299,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z018.png
10,109,110,0.11889421194791794,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z110.png
11,35,36,0.12474571913480759,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z036.png
12,104,105,0.1289895474910736,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z105.png
13,42,43,0.1370038241147995,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z043.png
14,110,111,0.14060570299625397,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z111.png
15,41,42,0.1448584347963333,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z042.png
16,43,44,0.1457251012325287,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z044.png
17,127,128,0.14706210792064667,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z128.png
18,250,251,0.15064305067062378,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z251.png
19,139,140,0.15183992683887482,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z140.png
20,140,141,0.15258553624153137,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z141.png
21,44,45,0.1542496532201767,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z045.png
22,36,37,0.1595078408718109,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z037.png
23,135,136,0.16089099645614624,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z136.png
24,47,48,0.1644626259803772,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z048.png
25,50,51,0.1683560460805893,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z051.png
26,13,14,0.17000551521778107,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z014.png
27,48,49,0.17417578399181366,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z049.png
28,107,108,0.17691273987293243,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z108.png
29,143,144,0.17793019115924835,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z144.png
30,37,38,0.17987102270126343,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z038.png
31,40,41,0.18456968665122986,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z041.png
32,49,50,0.18464523553848267,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z050.png
33,45,46,0.1881130337715149,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z046.png
34,112,113,0.18960420787334442,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z113.png
35,38,39,0.190299391746521,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z039.png
36,46,47,0.19404631853103638,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z047.png
37,34,35,0.19422084093093872,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z035.png
38,51,52,0.19690097868442535,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z052.png
39,39,40,0.19794698059558868,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z040.png
40,251,252,0.19841112196445465,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z252.png
41,141,142,0.20363134145736694,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z142.png
42,2,3,0.20396821200847626,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z003.png
43,111,112,0.20427897572517395,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z112.png
44,1,2,0.2076660394668579,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z002.png
45,33,34,0.2082582265138626,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z034.png
46,134,135,0.21285298466682434,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z135.png
47,126,127,0.21313348412513733,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z127.png
48,23,24,0.21364939212799072,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z024.png
49,249,250,0.21570830047130585,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z250.png
50,0,1,0.21631838381290436,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z001.png
51,253,254,0.21717232465744019,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z254.png
52,102,103,0.22092865407466888,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z103.png
53,22,23,0.2211872786283493,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z023.png
54,142,143,0.22426243126392365,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z143.png
55,133,134,0.22620245814323425,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z134.png
56,21,22,0.23666062951087952,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z022.png
57,258,259,0.2388933002948761,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z259.png
58,252,253,0.24327176809310913,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z253.png
59,125,126,0.24990755319595337,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z126.png
60,165,166,0.25055819749832153,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z166.png
61,12,13,0.25391626358032227,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z013.png
62,18,19,0.25526952743530273,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z019.png
63,103,104,0.2567267119884491,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z104.png
64,246,247,0.25708848237991333,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z247.png
65,3,4,0.2606046795845032,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z004.png
66,150,151,0.26553434133529663,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z151.png
67,52,53,0.26655036211013794,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z053.png
68,24,25,0.26697632670402527,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z025.png
69,32,33,0.27138686180114746,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z033.png
70,26,27,0.27923211455345154,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z027.png
71,25,26,0.2811601758003235,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z026.png
72,163,164,0.28158295154571533,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z164.png
73,132,133,0.2850864827632904,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z133.png
74,131,132,0.28615161776542664,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z132.png
75,257,258,0.28628009557724,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z258.png
76,27,28,0.28745517134666443,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z028.png
77,113,114,0.29457080364227295,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z114.png
78,28,29,0.29759564995765686,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z029.png
79,259,260,0.3037552535533905,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z260.png
80,124,125,0.30772754549980164,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z125.png
81,20,21,0.31464940309524536,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z021.png
82,29,30,0.3162792921066284,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z030.png
83,146,147,0.32798677682876587,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z147.png
84,162,163,0.33084380626678467,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z163.png
85,145,146,0.33244746923446655,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z146.png
86,245,246,0.3346797525882721,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z246.png
87,19,20,0.34560447931289673,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z020.png
88,30,31,0.36213579773902893,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z031.png
89,172,173,0.36283203959465027,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z173.png
90,11,12,0.3643563985824585,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z012.png
91,31,32,0.3724440932273865,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z032.png
92,173,174,0.380361407995224,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z174.png
93,256,257,0.38771411776542664,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z257.png
94,248,249,0.3920338451862335,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z249.png
95,149,150,0.39265385270118713,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z150.png
96,53,54,0.3933207392692566,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z054.png
97,123,124,0.3979291021823883,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z124.png
98,4,5,0.39812183380126953,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z005.png
99,237,238,0.4288783371448517,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z238.png
100,166,167,0.4302249848842621,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z167.png
101,101,102,0.43688955903053284,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z102.png
102,164,165,0.44090521335601807,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z165.png
103,144,145,0.46370330452919006,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z145.png
104,171,172,0.4801333248615265,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z172.png
105,54,55,0.48168814182281494,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z055.png
106,236,237,0.5170385241508484,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z237.png
107,238,239,0.5220863819122314,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z239.png
108,55,56,0.5841963291168213,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z056.png
109,96,97,0.6219150424003601,results/plots/pngs_normalized_surface_300_thesis/X_surface_norm_z097.png
